NAME,GEOID,Albedo,YEAR
Carroll,51035,0.14045455239035867,2009
Charlotte,51037,0.13774999976158142,2009
Dinwiddie,51053,0.13115384945502648,2009
Fauquier,51061,0.14666665924919975,2009
Franklin,51067,0.14047369204069438,2009
Greensville,51081,0.13118182529102673,2009
Hanover,51085,0.13884615898132324,2009
Highland,51091,0.14866665999094644,2009
King George,51099,0.11050000041723251,2009
King William,51101,0.13250000774860382,2009
Louisa,51109,0.1351428542818342,2009
Middlesex,51119,24999.83203125,2009
New Kent,51127,0.12979999780654908,2009
Roosevelt,35041,0.1638474545236361,2009
Sierra,35051,0.15986607755933488,2009
Cattaraugus,36009,0.14958974642631334,2009
Chautauqua,36013,13333.328125,2009
Chenango,36017,0.14427999496459962,2009
Clinton,36019,11764.71231617647,2009
Essex,36031,3703.793402777778,2009
Saratoga,36091,0.13439130783081055,2009
Sullivan,36105,0.13429630244219745,2009
Ulster,36111,0.13338234845329733,2009
Westchester,36119,0.11435714789799281,2009
Anson,37007,0.12885714428765432,2009
Brunswick,37019,14285.668154761905,2009
Buncombe,37021,0.1323529411764706,2009
Camden,37029,0.1421428578240531,2009
Carteret,37031,49999.5546875,2009
Cherokee,37039,0.1300909085707231,2009
Craven,37049,0.12411764088798971,2009
Currituck,37053,44444.07638888889,2009
Dare,37055,44444.055555555555,2009
Davie,37059,0.13766666253407797,2009
Graham,37075,0.1301250010728836,2009
Greene,37079,0.1527999997138977,2009
Henderson,37089,0.1312000036239624,2009
Jackson,37099,0.13446153127230132,2009
Jones,37103,0.12958332896232605,2009
Macon,37113,0.13392307208134577,2009
Mecklenburg,37119,0.1243571468761989,2009
Nash,37127,0.1434000015258789,2009
Northampton,37131,0.13990909403020685,2009
Pamlico,37137,33333.083333333336,2009
Pender,37141,8695.676630434782,2009
Richmond,37153,0.12142855780465263,2009
Scotland,37165,0.12800000607967377,2009
Stanly,37167,0.13811111450195312,2009
Transylvania,37175,0.13633333312140572,2009
Cavalier,38019,0.15907407689977576,2009
Grand Forks,38035,0.15325581750204398,2009
Morton,38059,0.15366128183180286,2009
Wetzel,54103,0.14488887786865234,2009
Wood,54107,0.1381250023841858,2009
Ashland,55003,18749.92578125,2009
Buffalo,55011,0.15531817349520596,2009
Iron,55051,4347.911345108696,2009
Lincoln,55069,0.14003334045410157,2009
Marinette,55075,2381.059523809524,2009
Rusk,55107,0.15300000797618518,2009
Sauk,55111,0.15636362812735818,2009
Trempealeau,55121,0.16015789383336118,2009
Big Horn,56003,0.17311235492149096,2009
Park,56029,492.72814039408865,2009
Sheridan,56033,0.13902899147807687,2009
Barbour,01005,0.12095453522422096,2009
Greene,01063,0.11973683457625539,2009
Marengo,01091,0.12355998992919921,2009
Talladega,01121,0.1224210638748972,2009
Lake and Peninsula,02164,16997.118035882908,2009
Latimer,40077,0.12811111079321968,2009
McClain,40087,0.14866665999094644,2009
Pottawatomie,40125,0.14321052400689377,2009
Sequoyah,40135,0.14078571115221297,2009
Tillman,40141,0.1680952367328462,2009
Wagoner,40145,0.14558822968426874,2009
Clackamas,41005,0.10461403194226716,2009
Douglas,41019,1398.6847683566434,2009
Armstrong,42005,0.14652631157322935,2009
Bradford,42015,0.1482424158038515,2009
Clearfield,42033,0.14433333079020183,2009
Clinton,42035,0.1421851846906874,2009
Dauphin,42043,0.14000000953674316,2009
Delaware,42045,0.13233333826065063,2009
Erie,42049,14285.699404761905,2009
Indiana,42063,0.14586364139210095,2009
Juniata,42067,0.14316668113072714,2009
Northumberland,42097,0.13978571551186697,2009
Philadelphia,42101,0.12339999675750732,2009
Somerset,42111,0.1505333423614502,2009
Washington,42125,0.14743478401847507,2009
Wayne,42127,0.1398750046888987,2009
Providence,44007,0.13176923531752366,2009
Aiken,45003,0.12375000544956752,2009
Calhoun,45017,0.12580000162124633,2009
Cherokee,45021,0.13083332777023315,2009
Chesterfield,45025,0.12339999675750732,2009
Clarendon,45027,27777.59375,2009
Darlington,45031,0.1336428608213152,2009
Florence,45041,0.13157142911638534,2009
Hampton,45049,0.11978570904050555,2009
Kershaw,45055,0.11636841924566972,2009
Laurens,45059,0.12384210134807386,2009
Lee,45061,0.1347000002861023,2009
McCormick,45065,0.10474999745686848,2009
Marlboro,45069,0.1309166649977366,2009
Orangeburg,45075,3448.365301724138,2009
Sumter,45085,0.12880000273386638,2009
Williamsburg,45089,0.12539129671843155,2009
Charles Mix,46023,0.1510606101064971,2009
Hamlin,46057,0.14661110772026908,2009
Ziebach,46137,0.14003334045410157,2009
Anderson,47001,0.13349999487400055,2009
Benton,47005,0.1269999941190084,2009
Campbell,47013,0.13266666730244955,2009
Carter,47019,0.13899999856948853,2009
Claiborne,47025,0.1374166707197825,2009
Cumberland,47035,0.1352500021457672,2009
Gibson,47053,0.16331249475479126,2009
Grainger,47057,0.13071428026471818,2009
Greene,47059,0.14772221777174208,2009
Hamblen,47063,0.12760000228881835,2009
Hickman,47081,0.1380000114440918,2009
Johnson,47091,0.13987499475479126,2009
Lauderdale,47097,0.15024999777475992,2009
McMinn,47107,0.13936363567005505,2009
Meigs,47121,0.11916666229565938,2009
Moore,47127,0.1407500058412552,2009
Perry,47135,0.13433333237965903,2009
Putnam,47141,0.13930000066757203,2009
Roane,47145,0.12733333640628391,2009
Sevier,47155,0.1283571379525321,2009
Smith,47159,0.13388888041178384,2009
Sumner,47165,0.1478333373864492,2009
Weakley,47183,0.1558823445264031,2009
White,47185,0.14670000076293946,2009
Andrews,48003,0.1660555601119995,2009
Angelina,48005,4761.973958333333,2009
Baylor,48023,0.1534000039100647,2009
Bexar,48029,0.14912499487400055,2009
Brazoria,48039,2941.280560661765,2009
Brewster,48043,0.16444666544596354,2009
Burnet,48053,0.14713636311617764,2009
Calhoun,48057,33333.09375,2009
Camp,48063,0.13116666674613953,2009
Cass,48067,0.12240740104957863,2009
Coleman,48083,0.14043749868869781,2009
Comal,48091,0.1329999978725727,2009
Crockett,48105,0.15296969269261215,2009
Dickens,48125,0.14005000591278077,2009
Glasscock,48173,0.17105000019073485,2009
Guadalupe,48187,0.16324999928474426,2009
Hardin,48199,0.11964999437332154,2009
Henderson,48213,0.13628571374075754,2009
Hopkins,48223,0.14595000743865966,2009
Howard,48227,0.167549991607666,2009
Jasper,48241,4166.734049479167,2009
Jefferson,48245,15999.95,2009
Kimble,48267,0.13710715089525496,2009
Leon,48289,0.140708327293396,2009
Loving,48301,0.203062504529953,2009
Marion,48315,0.11516666412353516,2009
Mason,48319,0.13779999017715455,2009
Maverick,48323,0.14954545281150125,2009
Montgomery,48339,0.11830770052396335,2009
Nacogdoches,48347,8333.363932291666,2009
Navarro,48349,0.14788460731506348,2009
Polk,48373,3846.2274639423076,2009
Reagan,48383,0.1686333179473877,2009
Red River,48387,0.13953846234541672,2009
Refugio,48391,5263.242598684211,2009
Rusk,48401,0.13029630095870406,2009
Sabine,48403,41666.3203125,2009
Fayette,54019,0.13849999010562897,2009
Logan,54045,0.1302222278383043,2009
Boise,16015,0.10812500544956752,2009
Anderson,48001,0.13432142564228602,2009
Fort Bend,48157,0.14468421434101306,2009
Motley,48345,0.13971999168395996,2009
Blount,01009,0.13382353502161362,2009
Colbert,01033,0.13460000356038412,2009
Macon,01087,0.11988888846503364,2009
Dallas,05039,0.11162500083446503,2009
Ouachita,05103,0.10976470217985265,2009
Amador,06005,0.12571428503308976,2009
Inyo,06027,369.1627940498155,2009
Clear Creek,08019,0.09129999876022339,2009
Highlands,12055,3703.7890625,2009
Seminole,12117,0.11824999749660492,2009
Cook,13075,0.13533333937327066,2009
White,13311,0.13285714387893677,2009
Elmore,16039,0.13854022409724093,2009
Power,16077,0.14060976447128667,2009
Edwards,17047,0.15325000882148743,2009
St. Clair,01115,0.13020000457763672,2009
Petersburg,02195,14285.762605042017,2009
Randolph,05121,0.14035295037662282,2009
Contra Costa,06013,9090.94247159091,2009
Orange,06059,10000.0078125,2009
Tulare,06107,0.13450819547059106,2009
Custer,08027,0.11186363480307839,2009
Las Animas,08071,0.14290082947281765,2009
Santa Rosa,12113,7407.441550925926,2009
Wakulla,12129,6666.697395833334,2009
Bibb,13021,0.11566666762034099,2009
Northumberland,51133,49999.572916666664,2009
Prince Edward,51147,0.13799999952316283,2009
Pulaski,51155,0.14255555470784506,2009
Richmond,51159,0.14079999923706055,2009
Southampton,51175,0.13712500035762787,2009
Stafford,51179,0.13428571394511632,2009
Tazewell,51185,0.14307143007005965,2009
Washington,51191,0.14649999141693115,2009
Wise,51195,0.13600000468167392,2009
Falls Church,51610,,2009
Williamsburg,51830,,2009
Pacific,53049,13793.068965517241,2009
Pierce,53053,0.11144230915949895,2009
Whatcom,53073,2666.7466666666664,2009
Whitman,53075,0.16590665181477865,2009
Cabell,54011,0.13483333587646484,2009
Gilmer,54021,0.13750000298023224,2009
Greenbrier,54025,0.15200000542860764,2009
Hardy,54031,0.13986666997273764,2009
Lincoln,54043,0.13641667366027832,2009
Mingo,54059,0.1315000057220459,2009
Monroe,54063,0.14699999491373697,2009
Morgan,54065,0.13300000131130219,2009
Randolph,54083,0.15035714421953475,2009
Roane,54087,0.1359999974568685,2009
Tucker,54093,0.1466666559378306,2009
Gadsden,12039,0.11876922387343186,2009
Clinton,19045,0.179625004529953,2009
Owen,21187,0.14288889037238228,2009
Union,39159,0.1674999992052714,2009
Renville,27129,0.16733333269755046,2009
Cape May,34009,28571.227678571428,2009
Washington,36115,0.14274999499320984,2009
Haywood,37087,0.13371428421565465,2009
McLean,38055,6451.690524193548,2009
Montgomery,42091,0.13766666253407797,2009
Dorchester,45035,0.1192307655627911,2009
Codington,46029,0.1511250138282776,2009
Marshall,47117,0.1421111159854465,2009
Lunenburg,51111,0.13791666428248087,2009
York,51199,0.10360000133514405,2009
Choctaw,01023,0.11430433522100034,2009
Cullman,01043,0.13872222105662027,2009
Yakutat,02282,15123.543209876543,2009
Benton,05007,0.14954166611035666,2009
Cleveland,05025,0.11149999499320984,2009
Alpine,06003,0.10384999513626099,2009
Del Norte,06015,3703.7589699074074,2009
Imperial,06025,8333.45949074074,2009
Madera,06039,0.13782456046656558,2009
San Benito,06069,0.14163157814427427,2009
Santa Cruz,06087,18181.715909090908,2009
Arapahoe,08005,0.15984615912804237,2009
Douglas,08035,0.12429166833559673,2009
New Castle,10003,0.14490908926183527,2009
Levy,12075,3333.4127604166665,2009
Walton,12131,10344.82650862069,2009
Berrien,13019,0.12469231165372409,2009
Camden,13039,11764.676470588236,2009
Elbert,13105,0.1218999981880188,2009
Gwinnett,13135,0.12108332912127177,2009
Jefferson,13163,0.12761538762312669,2009
Screven,13251,0.1259333292643229,2009
Treutlen,13283,0.11650000015894572,2009
Wilkes,13317,0.11957143034253802,2009
Canyon,16027,0.1745624989271164,2009
Custer,16037,0.10729452028666457,2009
Cass,18017,0.16330000162124633,2009
Tipton,18159,0.17533334096272787,2009
Gray,20069,0.17527999877929687,2009
Lane,20101,0.1696000099182129,2009
Breathitt,21025,0.13484615546006423,2009
Garrard,21079,0.15585715430123465,2009
Washington,21229,0.15088888009389242,2009
Woodford,21239,0.1593999981880188,2009
Avoyelles,22009,0.13540909507057883,2009
Caldwell,22021,0.12139999866485596,2009
De Soto,22031,4166.740559895833,2009
Jefferson Davis,22053,0.14868751168251038,2009
Plaquemines,22075,41378.93965517241,2009
St. Tammany,22103,23999.845,2009
Allegany,24001,0.13763635808771307,2009
Prince George's,24033,0.1339166760444641,2009
Oscoda,26135,0.11919999122619629,2009
Union,28145,0.13788889514075386,2009
Bates,29013,0.16169999837875365,2009
Blaine,30005,0.15020895715969712,2009
Missoula,30063,0.09611688341413226,2009
Powder River,30075,0.1365399932861328,2009
York,31185,0.1743333339691162,2009
Rockingham,33015,4545.529474431818,2009
Camden,34007,0.12166665991147359,2009
Harding,35021,0.16873586402749116,2009
Kings,36047,0.11299999803304672,2009
Orange,36071,0.13575000564257303,2009
Beaufort,37013,4347.907948369565,2009
Bertie,37015,0.13429411719827092,2009
Clay,37043,0.13300000627835593,2009
New Hanover,37129,16666.592447916668,2009
Rowan,37159,0.13650000095367432,2009
McKenzie,38053,0.13946428753080822,2009
Washington,39167,0.14052631980494448,2009
Dewey,40043,0.15187500417232513,2009
Greer,40055,0.15466666221618652,2009
Osage,40113,0.14693333307902018,2009
Deschutes,41017,0.10612631346050062,2009
Multnomah,41051,0.10460000038146973,2009
Fayette,42051,4545.552201704545,2009
Westmoreland,42129,0.143724145560429,2009
Beaufort,45013,31578.697368421053,2009
Georgetown,45043,8695.665760869566,2009
Dewey,46041,2666.771875,2009
Union,46127,0.1661428553717477,2009
Henry,47079,6666.7375,2009
Loudon,47105,0.12457142557416644,2009
Sullivan,47163,0.13746153391324556,2009
Archer,48009,0.15245832999547324,2009
Bosque,48035,0.13717391179955524,2009
Colorado,48089,0.1479199981689453,2009
Harris,48201,0.14372093732966934,2009
Hudspeth,48229,0.20263156556246573,2009
Lee,48287,0.16607141494750977,2009
San Augustine,48405,21428.448660714286,2009
Tyler,48457,0.11762499809265137,2009
Cache,49005,0.13431251049041748,2009
Garfield,49017,0.16178481186492533,2009
Rich,49033,6060.673295454545,2009
Albemarle,51003,0.13838889863755968,2009
Caroline,51033,0.13381250202655792,2009
Fairfax,51059,0.12058333555857341,2009
Henrico,51087,0.1350000003973643,2009
Madison,51113,0.1510000079870224,2009
Patrick,51141,0.13966666658719382,2009
Russell,51167,0.14170000553131104,2009
Chelan,53007,0.10448936705893659,2009
Ferry,53019,0.09105797090392181,2009
Jefferson,53031,3278.745901639344,2009
Lincoln,53043,0.1605072436125382,2009
Doddridge,54017,0.14149999618530273,2009
McDowell,54047,0.12715384593376747,2009
Wayne,54099,0.13753846975473258,2009
Fajardo,72053,99999.0,2009
Vieques,72147,99999.0,2009
Conecuh,01035,0.1181176410001867,2009
Juneau,02110,18333.35,2009
Independence,05063,0.13861904825483048,2009
Alameda,06001,6250.06982421875,2009
San Luis Obispo,06079,5882.435294117647,2009
Phillips,08095,0.15977776050567627,2009
Long,13183,0.10854545506564053,2009
Warren,13301,0.11685713699885777,2009
Allen,20001,0.15574999650319418,2009
Menifee,21165,0.1357142754963466,2009
Grant,22043,0.11274999380111694,2009
Carroll,24013,0.1516666611035665,2009
Cascade,30013,0.14234940402479057,2009
Davidson,37057,0.13221429075513566,2009
Morrow,41049,0.15474193326888547,2009
Monroe,42089,0.1314705820644603,2009
Oconee,45073,0.12405882162206314,2009
Brazos,48041,0.15300000508626302,2009
Juab,49023,2381.0997023809523,2009
Dickenson,51051,0.12966667281256783,2009
Mineral,54057,0.1427999973297119,2009
Miller,05091,0.13407142673219954,2009
Riverside,06065,1604.4401737967914,2009
Haines,02100,11578.992105263158,2009
Somerset,23025,2479.439049586777,2009
Grayson,51077,0.14170000553131104,2009
Lee,51105,0.14358333746592203,2009
Page,51139,0.1473333305782742,2009
Martinsville,51690,0.13099999725818634,2009
Stevens,53065,0.09939285687037877,2009
Bullock,01011,0.12242857047489711,2009
Butler,01013,0.11756519649339758,2009
Daviess,18027,0.16441667079925537,2009
Madison,18095,0.16986667315165202,2009
Lee,19111,0.15857143061501638,2009
Bath,21011,0.1518571376800537,2009
Fleming,21069,0.15679999589920043,2009
Lawrence,21127,0.13663636554371228,2009
East Baton Rouge,22033,0.13309089703993363,2009
Heard,13149,0.11471428189958845,2009
Caribou,16029,0.12902000427246094,2009
Washington,16087,0.1336750030517578,2009
Menard,17129,0.17387500405311584,2009
Montgomery,18107,0.17499999205271402,2009
Pike,18125,0.14542857238224574,2009
Haskell,20081,0.17316667238871256,2009
Riley,20161,0.15173684923272385,2009
Knox,21121,0.14040000438690187,2009
Scott,21209,0.15285713332039969,2009
Acadia,22001,0.15053332646687825,2009
Caddo,22017,0.12944999933242798,2009
Evangeline,22039,0.12847058913286993,2009
St. Bernard,22087,26666.454166666666,2009
Winn,22127,0.11436363783749667,2009
Charles,24017,0.131692308645982,2009
Franklin,25011,0.13454999923706054,2009
Monroe,26115,5263.251233552632,2009
Redwood,27127,0.16780000686645508,2009
Wilkin,27167,0.14809999465942383,2009
Winston,28159,0.12205881230971392,2009
Cape Girardeau,29031,0.15026315889860453,2009
Madison,30057,0.12487499530498798,2009
Greeley,31077,0.15940000216166178,2009
Essex,34013,0.12133333086967468,2009
Colfax,35007,0.13072999954223632,2009
Erie,36029,10344.852370689656,2009
Herkimer,36043,0.14086046884226244,2009
New York,36061,0.0989999994635582,2009
Chatham,37037,0.12879998683929444,2009
Harnett,37085,0.1391875147819519,2009
Moore,37125,0.12629412202274098,2009
Towner,38095,0.1623666763305664,2009
Grant,41023,0.09782142639160156,2009
Centre,42027,0.14264705601860495,2009
Susquehanna,42115,0.14404165744781494,2009
Lancaster,45057,0.12273333072662354,2009
Haakon,46055,0.13938461817227876,2009
Lyman,46085,0.1376800060272217,2009
Tripp,46123,0.1491249998410543,2009
Maury,47119,0.14524999260902405,2009
Shelby,47157,0.13747618311927431,2009
Caldwell,48055,0.16092307750995344,2009
Crane,48103,0.18134782625281293,2009
Jackson,48239,0.15304545922712845,2009
Pecos,48371,0.19055651789126188,2009
Shelby,48419,13043.459239130434,2009
Young,48503,0.14149999618530273,2009
Orange,50017,0.14504761922927129,2009
Charles City,51036,0.1228333314259847,2009
Halifax,51083,0.13704347610473633,2009
Surry,51181,0.12662500143051147,2009
Franklin,53021,0.17055881724638097,2009
Lewis,53041,0.11410255921192658,2009
Berkeley,54003,0.13900000519222683,2009
Lewis,54041,0.14263636415654962,2009
Crawford,55023,0.14362499117851257,2009
Manu'a,60020,,2009
Saipan,69110,,2009
Ceiba,72037,99999.0,2009
Newton,05101,0.13081818277185614,2009
Merced,06047,0.1690399932861328,2009
San Joaquin,06077,0.15322499275207518,2009
Trinity,06105,0.08522093573281932,2009
Hale,01065,0.12333333492279053,2009
Sumter,01119,0.12254545905373314,2009
Dillingham,02070,5203.134517766497,2009
Mohave,04015,0.1678595993785257,2009
Chicot,05017,0.1408181840723211,2009
St. Helena,22091,0.11410000324249267,2009
Oxford,23017,3225.904737903226,2009
Wicomico,24045,0.1387272748080167,2009
Plymouth,25023,14999.95,2009
Grand Traverse,26055,12499.98828125,2009
Routt,08107,0.1178095227196103,2009
Middlesex,09007,0.14022223154703775,2009
Lake,12069,0.11403447184069403,2009
Orange,12095,6896.589978448276,2009
Bulloch,13031,0.1314705820644603,2009
Fulton,13121,0.11949999630451202,2009
Liberty,13179,7692.3239182692305,2009
Taliaferro,13265,0.1132499948143959,2009
Wilkinson,13319,0.11991665760676067,2009
Lemhi,16059,0.10195588364320643,2009
Valley,16085,0.09041739754054857,2009
Rock Island,17161,0.15320000648498536,2009
Jasper,18073,0.1585263076581453,2009
Franklin,19069,0.1661333401997884,2009
Grant,20067,0.17374998331069946,2009
Bell,21013,0.13200000921885172,2009
Livingston,21139,0.14199999968210855,2009
Lafayette,22055,0.14614285741533553,2009
Wyandot,39175,0.1679166555404663,2009
Cleveland,40027,0.14268420871935392,2009
Lake of the Woods,27077,33928.32142857143,2009
Norman,27107,0.15336363965814764,2009
Scott,27139,0.1587692224062406,2009
Adams,28001,0.11610000133514405,2009
Copiah,28029,0.11782351662130917,2009
Issaquena,28055,0.12458332379659016,2009
Lowndes,28087,0.13441666960716248,2009
Scott,29201,0.15850000381469725,2009
Beaverhead,30001,0.11964024567022556,2009
Fergus,30027,0.14117424415819574,2009
McCone,30055,1234.7019675925926,2009
Sanders,30089,0.09810344652197826,2009
Silver Bow,30093,0.10416666666666667,2009
Middlesex,34023,0.12224999815225601,2009
Valencia,35061,0.19715384336618277,2009
Hoke,37093,0.12354545159773393,2009
Martin,37117,0.1418181766163219,2009
Tyrrell,37177,19999.90625,2009
Benson,38005,0.14656001091003418,2009
Jefferson,40067,0.15027777353922525,2009
Muskogee,40101,0.1465238162449428,2009
Baker,41001,0.11899998847474443,2009
Chester,42029,0.145999999273391,2009
Pike,42103,0.12818749248981476,2009
Wyoming,42131,0.14411110348171657,2009
Berkeley,45015,13793.061422413793,2009
Greenville,45045,0.12939130741616953,2009
Newberry,45071,0.11387500166893005,2009
Blount,47009,0.12821429116385324,2009
Knox,47093,0.13192856311798096,2009
Scott,47151,0.13233332633972167,2009
Crosby,48107,0.16387499372164407,2009
Harrison,48203,0.12170833349227905,2009
Kenedy,48261,8108.16722972973,2009
Madison,48313,0.15333333611488342,2009
Morris,48343,0.13650000095367432,2009
Starr,48427,0.15612903718025453,2009
Trinity,48455,0.1188666582107544,2009
Utah,49049,8064.558971774193,2009
Bedford,51019,0.1375499963760376,2009
Will,17197,0.1513599967956543,2009
Schoolcraft,26153,8571.458035714286,2009
Torrance,35057,0.16226922548734224,2009
Island,53029,39999.63125,2009
Chilton,01021,0.12366667058732775,2009
Clay,01027,0.12518750131130219,2009
Coffee,01031,0.13106666405995687,2009
Tensas,22107,0.130461546090933,2009
Washington,23029,4651.227470930233,2009
Norfolk,25021,0.12291665871938069,2009
Nicollet,27103,0.1663888825310601,2009
Camden,29029,4761.981398809524,2009
Schuyler,29197,0.15733333428700766,2009
Granite,30039,0.0932363596829501,2009
Sweet Grass,30097,0.12371153097886306,2009
Clark,32003,1895.8929206161138,2009
Bergen,34003,0.11866666873296101,2009
Grant,35017,0.1367894724795693,2009
Warren,36113,0.12800000395093644,2009
Cumberland,37051,0.1309333324432373,2009
McDowell,37111,0.12999999523162842,2009
Swain,37173,0.12526666323343913,2009
Grant,38037,0.1463958422342936,2009
Walsh,38099,0.1471666627460056,2009
Kiowa,40075,0.1621538492349478,2009
Tulsa,40143,0.1446153842485868,2009
Jefferson,41031,0.11552174194999364,2009
Sherman,41055,0.1610416571299235,2009
Clarion,42031,0.14816665649414062,2009
Washington,44009,22222.10763888889,2009
Lexington,45063,15789.424342105263,2009
Meade,46093,0.14110376250069095,2009
Davidson,47037,0.13357142891202653,2009
Bee,48025,0.1487499952316284,2009
Eastland,48133,0.14019999504089356,2009
Reeves,48389,0.20809089776241418,2009
Carbon,49007,0.13597222169240317,2009
Amherst,51009,0.13915384732759917,2009
Frederick,51069,0.14472727342085404,2009
Clallam,53009,23636.206818181818,2009
Kitsap,53035,7142.876116071428,2009
Yakima,53077,0.12284962933762629,2009
Teton,56039,5982.941239316239,2009
Guam,66010,59999.4375,2009
Yabucoa,72151,49999.5703125,2009
Hempstead,05057,0.12576470655553482,2009
Nevada,05099,0.1213888857099745,2009
Sacramento,06067,3846.2716346153848,2009
Tuolumne,06109,0.10679310765759699,2009
Delta,08029,0.12913793530957451,2009
Dallas,01047,0.12300000367341218,2009
Lowndes,01085,0.1282352980445413,2009
Kusilvak,02158,11125.01375,2009
Coconino,04005,0.16910256279839408,2009
Clay,05021,0.1641875058412552,2009
Union,22111,0.1124736886275442,2009
Piscataquis,23021,2985.163712686567,2009
Kent,24029,12499.99609375,2009
Charlevoix,26029,26666.489583333332,2009
Jefferson,08059,0.10549999475479126,2009
Pitkin,08097,0.10179999669392904,2009
DeSoto,12027,0.13460000356038412,2009
Baldwin,13009,0.11385714156287056,2009
Gilmer,13123,0.12916666269302368,2009
Rabun,13241,0.13163637031208386,2009
Toombs,13279,0.12389999628067017,2009
Whitfield,13313,0.13860000371932985,2009
Henry,18065,0.1698333422342936,2009
Spencer,18147,0.1597000002861023,2009
Pocahontas,19151,0.1775333245595296,2009
Fayette,21067,0.15799999237060547,2009
Henderson,21101,0.15941667556762695,2009
Muhlenberg,21177,0.14315385084885818,2009
Taylor,21217,0.15377778477138943,2009
Jefferson,22051,38461.21153846154,2009
Menominee,26109,3225.9019657258063,2009
Chippewa,27023,0.16399999098344284,2009
Itasca,27061,2272.832208806818,2009
Hinds,28049,0.12529166539510092,2009
Hickory,29085,0.13766666253407797,2009
Meagher,30059,0.11797142028808594,2009
Valley,30105,2469.2588734567903,2009
Grant,31075,0.15599999604401765,2009
Churchill,32001,1503.919877819549,2009
Halifax,37083,0.13661110401153564,2009
Montgomery,37123,0.12533332904179892,2009
Rutherford,37161,0.1264285785811288,2009
Kidder,38043,0.14195651593415634,2009
Florence,55037,0.13247059373294606,2009
Fremont,56013,0.15706390725042588,2009
Crenshaw,01041,0.12012499570846558,2009
Marshall,40095,7692.352163461538,2009
Curry,41015,4166.719401041667,2009
Greene,42059,11764.723345588236,2009
Anderson,45007,5882.415900735294,2009
Horry,45051,13793.074353448275,2009
Spartanburg,45083,0.12725000381469725,2009
Cocke,47029,0.1309090961109508,2009
Hawkins,47073,0.1362499992052714,2009
Rutherford,47149,0.1347646993749282,2009
Wilson,47189,0.13466666539510092,2009
Bowie,48037,4347.9140625,2009
Mills,48333,0.14555554919772679,2009
Presidio,48377,0.14697850135064894,2009
San Saba,48411,0.14090322679088962,2009
Tom Green,48451,0.15553487733353016,2009
Essex,51057,0.13771429232188634,2009
James City,51095,0.10925000160932541,2009
Pittsylvania,51143,0.1380370369663945,2009
Mason,53045,3571.490234375,2009
Barbour,54001,0.1518571376800537,2009
Kanawha,54039,0.13249999284744263,2009
Morehouse,22067,0.13190000057220458,2009
Mineral,30061,0.08327027269311853,2009
Crockett,47033,0.16914287635258266,2009
Boone,54005,0.13307692454411432,2009
Dolores,08033,0.11937930666167161,2009
Sumter,12119,0.11992307809682992,2009
Logan,21141,0.153894725598787,2009
Richland,22083,0.1473076893733098,2009
Marshall,27089,0.14782222112019858,2009
Garfield,30033,3424.7585616438355,2009
Johnston,37101,0.14409999847412108,2009
Wasco,41065,0.1277733357747396,2009
Marion,45067,0.1305384635925293,2009
Delta,48119,0.14787499606609344,2009
McMullen,48311,0.14743999481201173,2009
Thurston,53067,4761.971354166667,2009
San Juan,72127,49999.5703125,2009
Drew,05043,0.11814999580383301,2009
Fulton,05049,0.13571428401129587,2009
Calhoun,01015,0.12931250035762787,2009
Cherokee,01019,7142.904017857143,2009
Grant,05053,0.11584210395812988,2009
Logan,05083,0.13163157513267115,2009
Coosa,01037,0.11828571557998657,2009
Covington,01039,0.12199999888737996,2009
Pickens,01107,0.1230434749437415,2009
Escambia,01053,0.12116000175476074,2009
Henry,01067,0.13385714803423202,2009
Lauderdale,01077,0.1427222357855903,2009
Randolph,01111,0.12246666749318441,2009
Tuscaloosa,01125,0.12069697091073701,2009
Aleutians East,02013,41378.988505747126,2009
Ketchikan Gateway,02130,13684.16447368421,2009
Sitka,02220,20491.678278688523,2009
Yuma,04027,0.21448277440564387,2009
Baxter,05005,0.11938460973592904,2009
Boone,05009,0.14112499356269836,2009
Gilpin,08047,0.08833332856496175,2009
Pueblo,08101,0.16327585023024987,2009
Rio Grande,08105,0.12368181618777188,2009
Washington,08121,0.16121874749660492,2009
Pasco,12101,6666.714583333333,2009
Sarasota,12115,7692.341346153846,2009
Washington,12133,0.11662499606609344,2009
Montgomery,05097,5000.0625,2009
Scott,05127,0.11869565300319505,2009
Stone,05137,0.12656249105930328,2009
Yell,05149,0.11787499984105428,2009
Glenn,06021,0.13499999768806226,2009
Kern,06029,0.18294495398845148,2009
Lassen,06035,1526.8144083969466,2009
Modoc,06049,3508.8541666666665,2009
Plumas,06063,0.08884507837429853,2009
Siskiyou,06093,0.09610795974731445,2009
Tehama,06103,0.11830768829736954,2009
Adams,08001,0.1723684260719701,2009
Bent,08011,0.17338776101871411,2009
Broomfield,08014,0.15600000321865082,2009
Mesa,08077,0.1358383833759963,2009
Hartford,09003,0.13185714540027438,2009
Bay,12005,15789.401315789473,2009
Flagler,12035,0.11029999256134033,2009
Jefferson,12065,5882.402573529412,2009
Manatee,12081,13333.3125,2009
Monroe,12087,43332.95,2009
Franklin,13119,0.14157142809459142,2009
Gordon,13129,0.13600000739097595,2009
Atkinson,13003,0.12049999833106995,2009
Bartow,13015,0.12620000839233397,2009
Butts,13035,0.11574999988079071,2009
Catoosa,13047,0.13850000500679016,2009
Cherokee,13057,0.11870000362396241,2009
