"location_id","fips","location_name"
3517,51740,"Portsmouth City"
3492,51750,"Radford City"
3455,51760,"Richmond City"
3475,51770,"Roanoke City"
3477,51775,"Salem City"
3425,51790,"Staunton City"
3509,51800,"Suffolk City"
3506,51810,"Virginia Beach City"
3429,51820,"Waynesboro City"
3482,51830,"Williamsburg City"
3395,51840,"Winchester City"
3548,53001,"Adams County"
3559,53003,"Asotin County"
3555,53005,"Benton County"
3533,53007,"Chelan County"
3534,53009,"Clallam County"
3563,53011,"Clark County"
3557,53013,"Columbia County"
3561,53015,"Cowlitz County"
3537,53017,"Douglas County"
3526,53019,"Ferry County"
3554,53021,"Franklin County"
3556,53023,"Garfield County"
3540,53025,"Grant County"
3546,53027,"Grays Harbor County"
3536,53029,"Island County"
3538,53031,"Jefferson County"
3543,53033,"King County"
3542,53035,"Kitsap County"
3545,53037,"Kittitas County"
3564,53039,"Klickitat County"
3553,53041,"Lewis County"
3541,53043,"Lincoln County"
3544,53045,"Mason County"
3528,53047,"Okanogan County"
3552,53049,"Pacific County"
3529,53051,"Pend Oreille County"
3547,53053,"Pierce County"
3532,53055,"San Juan County"
3531,53057,"Skagit County"
3560,53059,"Skamania County"
3535,53061,"Snohomish County"
3539,53063,"Spokane County"
3527,53065,"Stevens County"
3550,53067,"Thurston County"
3562,53069,"Wahkiakum County"
3558,53071,"Walla Walla County"
3530,53073,"Whatcom County"
3549,53075,"Whitman County"
3551,53077,"Yakima County"
3586,54001,"Barbour County"
3575,54003,"Berkeley County"
3611,54005,"Boone County"
3599,54007,"Braxton County"
3566,54009,"Brooke County"
3605,54011,"Cabell County"
3595,54013,"Calhoun County"
3603,54015,"Clay County"
3581,54017,"Doddridge County"
3610,54019,"Fayette County"
3593,54021,"Gilmer County"
3585,54023,"Grant County"
3609,54025,"Greenbrier County"
3577,54027,"Hampshire County"
3565,54029,"Hancock County"
3588,54031,"Hardy County"
3580,54033,"Harrison County"
3594,54035,"Jackson County"
3578,54037,"Jefferson County"
3604,54039,"Kanawha County"
3590,54041,"Lewis County"
3608,54043,"Lincoln County"
3612,54045,"Logan County"
3619,54047,"McDowell County"
3574,54049,"Marion County"
3568,54051,"Marshall County"
3596,54053,"Mason County"
3618,54055,"Mercer County"
3573,54057,"Mineral County"
3614,54059,"Mingo County"
3569,54061,"Monongalia County"
3617,54063,"Monroe County"
3572,54065,"Morgan County"
3606,54067,"Nicholas County"
3567,54069,"Ohio County"
3597,54071,"Pendleton County"
3579,54073,"Pleasants County"
3601,54075,"Pocahontas County"
3570,54077,"Preston County"
3602,54079,"Putnam County"
3613,54081,"Raleigh County"
3591,54083,"Randolph County"
3584,54085,"Ritchie County"
3598,54087,"Roane County"
3615,54089,"Summers County"
3582,54091,"Taylor County"
3587,54093,"Tucker County"
3576,54095,"Tyler County"
3592,54097,"Upshur County"
3607,54099,"Wayne County"
3600,54101,"Webster County"
3571,54103,"Wetzel County"
3589,54105,"Wirt County"
3583,54107,"Wood County"
3616,54109,"Wyoming County"
3670,55001,"Adams County"
3622,55003,"Ashland County"
3629,55005,"Barron County"
3620,55007,"Bayfield County"
3667,55009,"Brown County"
3640,55011,"Buffalo County"
3626,55013,"Burnett County"
3673,55015,"Calumet County"
3632,55017,"Chippewa County"
3635,55019,"Clark County"
3678,55021,"Columbia County"
3648,55023,"Crawford County"
3683,55025,"Dane County"
3680,55027,"Dodge County"
3660,55029,"Door County"
3621,55031,"Douglas County"
3634,55033,"Dunn County"
3637,55035,"Eau Claire County"
3654,55037,"Florence County"
3676,55039,"Fond du Lac County"
3653,55041,"Forest County"
3650,55043,"Grant County"
3687,55045,"Green County"
3675,55047,"Green Lake County"
3649,55049,"Iowa County"
3623,55051,"Iron County"
3642,55053,"Jackson County"
3684,55055,"Jefferson County"
3643,55057,"Juneau County"
3691,55059,"Kenosha County"
3664,55061,"Kewaunee County"
3645,55063,"La Crosse County"
3651,55065,"Lafayette County"
3658,55067,"Langlade County"
3657,55069,"Lincoln County"
3669,55071,"Manitowoc County"
3661,55073,"Marathon County"
3656,55075,"Marinette County"
3674,55077,"Marquette County"
3662,55078,"Menominee County"
3686,55079,"Milwaukee County"
3644,55081,"Monroe County"
3659,55083,"Oconto County"
3655,55085,"Oneida County"
3668,55087,"Outagamie County"
3682,55089,"Ozaukee County"
3639,55091,"Pepin County"
3636,55093,"Pierce County"
3628,55095,"Polk County"
3665,55097,"Portage County"
3627,55099,"Price County"
3690,55101,"Racine County"
3647,55103,"Richland County"
3688,55105,"Rock County"
3630,55107,"Rusk County"
3633,55109,"Saint Croix County"
3679,55111,"Sauk County"
3625,55113,"Sawyer County"
3663,55115,"Shawano County"
3677,55117,"Sheboygan County"
3631,55119,"Taylor County"
3641,55121,"Trempealeau County"
3646,55123,"Vernon County"
3652,55125,"Vilas County"
3689,55127,"Walworth County"
3624,55129,"Washburn County"
3681,55131,"Washington County"
3685,55133,"Waukesha County"
3666,55135,"Waupaca County"
3671,55137,"Waushara County"
3672,55139,"Winnebago County"
3638,55141,"Wood County"
3711,56001,"Albany County"
3694,56003,"Big Horn County"
3695,56005,"Campbell County"
3710,56007,"Carbon County"
3705,56009,"Converse County"
3693,56011,"Crook County"
3702,56013,"Fremont County"
3708,56015,"Goshen County"
3701,56017,"Hot Springs County"
3698,56019,"Johnson County"
3713,56021,"Laramie County"
3707,56023,"Lincoln County"
3703,56025,"Natrona County"
3704,56027,"Niobrara County"
3692,56029,"Park County"
3709,56031,"Platte County"
3696,56033,"Sheridan County"
3706,56035,"Sublette County"
3712,56037,"Sweetwater County"
3697,56039,"Teton County"
3714,56041,"Uinta County"
3700,56043,"Washakie County"
3699,56045,"Weston County"
