county_code,NAME,avg_ndvi,Notes_x,County_x,Year,Year Code,Deaths,Population,Crude Rate,Notes_y,County_y,Heat Wave Days Based on Daily Maximum Temperature
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,Show Totals: True,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,Show Zero Values: False,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,---,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,---,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,---,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,4:55:37 PM,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,---,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,Caveats:,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"3. Data for Prince of Wales-Hyder Census Area, AK (FIPS code 02198), Hoonah-Angoon Census Area, AK (FIPS code 02105), Skagway",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Total,,Not Applicable
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,---,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Query Parameters:,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Year: 2009,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Group By: County,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Show Totals: True,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Show Zero Values: False,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,---,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,---,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,---,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,4:55:37 PM,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,---,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,Caveats:,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"Municipality, AK (FIPS code 02230), Petersburg Borough/Census Area, AK (FIPS code 02195) and Wrangell City and Borough, AK (FIPS",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Total,,Not Applicable
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,---,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Query Parameters:,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Year: 2009,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Group By: County,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Show Totals: True,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Show Zero Values: False,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,---,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,---,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,---,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,4:55:37 PM,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,---,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,Caveats:,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"code 02275) are only available for 2014 and later; for computational purposes, counts and population estimates for 2013 and",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Total,,Not Applicable
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,---,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Query Parameters:,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Year: 2009,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Group By: County,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Show Totals: True,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Show Zero Values: False,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,---,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,---,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,---,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,4:55:37 PM,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,---,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,Caveats:,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"earlier are set to zero. Thus, counts and rates shown in multi-year requests for this entity do not include any data for years",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Total,,Not Applicable
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,---,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Query Parameters:,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Year: 2009,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Group By: County,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Show Totals: True,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Show Zero Values: False,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,---,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,---,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,---,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,4:55:37 PM,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,---,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,Caveats:,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"before 2014, only data for 2014 and later. More information: http://wonder.cdc.gov/wonder/help/ucd.html#Alaska2014.",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Total,,Not Applicable
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,---,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Query Parameters:,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Year: 2009,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Group By: County,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Show Totals: True,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Show Zero Values: False,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,---,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,---,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,---,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,4:55:37 PM,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,---,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,Caveats:,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,1. About county-level population estimates: population figures for 1981-1989 are intercensal estimates of the July 1 resident,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,population of the United States; population figures for 1990 are modified age-race-sex (MARS) April 1 census counts; population,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,figures for 1991-1999 are from the 1990-1999 series of bridged-race intercensal estimates of the July 1 resident population;,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,population figures for 2000 and 2010 are bridged-race April 1 census counts; and population figures for 2001-2009 are from the,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,revised 2000-2009 series of bridged-race intercensal estimates of the July 1 resident population.,,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,"2. The number of heat wave days is computed at the county level, the summary totals show the number of heat wave days per county",,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,"per year. When the geographic area spans more than one county, an extreme heat event is counted for each county where measurable",,
,,,"4. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death",,,,,,,observations that met the heat event definition occurred. Use caution when interpreting data representing aggregated counties.,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Total,,Not Applicable
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,---,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Dataset: Number of Heat Wave Days in May-September (1981-2010),,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Query Parameters:,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Year: 2009,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Group By: County,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Show Totals: True,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Show Zero Values: False,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,---,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Help: See http://wonder.cdc.gov/wonder/help/HeatWaveDays.html for more information.,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,---,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,"Query Date: Dec 4, 2024 4:55:37 PM",,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,---,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,Suggested Citation: National Climate Assessment - Extreme Heat Events: Heat Wave Days in May - September for years 1981-2010 on,,
,,,"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code",,,,,,,"CDC WONDER Online Database, released 2015. Accessed at http://wonder.cdc.gov/NCA-heatwavedays-historic.html on Dec 4, 2024",,
