NAME,FIPS,avg_land_cover,YEAR
Claiborne,47025,49.22028647,2009
Cumberland,47035,46.96933868,2009
Gibson,47053,72.487721,2009
Grainger,47057,49.99633819,2009
Greene,47059,58.21917019,2009
Hamblen,47063,49.52696526,2009
Hickman,47081,48.06871221,2009
Johnson,47091,46.17171143,2009
Lauderdale,47097,70.35851135,2009
McMinn,47107,54.32832742,2009
Meigs,47121,49.43169214,2009
Moore,47127,54.51629089,2009
Perry,47135,46.58569549,2009
Putnam,47141,48.54683625,2009
Roane,47145,43.14286531,2009
Sevier,47155,45.24477617,2009
Smith,47159,53.02576329,2009
Sumner,47165,54.23966989,2009
Weakley,47183,68.91376615,2009
White,47185,54.77085854,2009
Andrews,48003,52.33758862,2009
Angelina,48005,53.65923832,2009
Baylor,48023,62.26651932,2009
Bexar,48029,43.69685825,2009
Brazoria,48039,70.99734268,2009
Brewster,48043,51.64893931,2009
Burnet,48053,49.09102443,2009
Calhoun,48057,57.23414511,2009
Camp,48063,64.17739233,2009
Cass,48067,56.47730866,2009
Coleman,48083,55.01992597,2009
Comal,48091,43.56578712,2009
Crockett,48105,51.69642116,2009
Dickens,48125,55.85847575,2009
Glasscock,48173,58.83283117,2009
Guadalupe,48187,61.47267773,2009
Hardin,48199,60.90082812,2009
Henderson,48213,64.00168723,2009
Hopkins,48223,72.63128678,2009
Howard,48227,59.4754377,2009
Jasper,48241,57.11193804,2009
Jefferson,48245,70.66016433,2009
Kimble,48267,50.42570942,2009
Leon,48289,64.95784702,2009
Loving,48301,51.30749665,2009
Marion,48315,54.85082582,2009
Mason,48319,51.28395754,2009
Maverick,48323,51.92458101,2009
Montgomery,48339,46.29446562,2009
Nacogdoches,48347,57.23470501,2009
Navarro,48349,67.51773357,2009
Polk,48373,51.91341422,2009
Reagan,48383,54.33085863,2009
Red River,48387,71.12119931,2009
Refugio,48391,71.3039567,2009
Rusk,48401,59.74281805,2009
Sabine,48403,47.85865997,2009
Fayette,54019,41.91502359,2009
Logan,54045,41.37041865,2009
Boise,16015,48.52534589,2009
Anderson,48001,66.48881585,2009
Fort Bend,48157,65.90247063,2009
Motley,48345,54.73552324,2009
Blount,1009,54.03474765,2009
Colbert,1033,53.41647037,2009
Macon,1087,58.32159102,2009
Dallas,5039,54.39439705,2009
Ouachita,5103,57.15431404,2009
Amador,6005,50.28985882,2009
Inyo,6027,49.0651605,2009
Clear Creek,8019,47.56151921,2009
Highlands,12055,70.34682897,2009
Seminole,12117,50.38054574,2009
Cook,13075,70.35754013,2009
White,13311,44.92415209,2009
Elmore,16039,58.99800522,2009
Power,16077,61.25896492,2009
Edwards,17047,72.86804772,2009
St. Clair,1115,48.20453761,2009
Petersburg,2195,,2009
Randolph,5121,61.00653015,2009
Contra Costa,6013,48.14171111,2009
Orange,6059,35.40315577,2009
Tulare,6107,57.60145016,2009
Custer,8027,53.29558247,2009
Las Animas,8071,60.60226796,2009
Santa Rosa,12113,51.81849316,2009
Wakulla,12129,64.86608764,2009
Bibb,13021,45.68065714,2009
Northumberland,51133,53.89787666,2009
Prince Edward,51147,51.42984512,2009
Pulaski,51155,50.25665794,2009
Richmond,51159,57.73485184,2009
Southampton,51175,64.66637671,2009
Stafford,51179,44.29626711,2009
Tazewell,51185,48.14936891,2009
Washington,51191,52.65807932,2009
Wise,51195,41.7916278,2009
Falls Church,51610,22.28966571,2009
Williamsburg,51830,33.08947731,2009
Pacific,53049,51.28881949,2009
Pierce,53053,42.00445769,2009
Whatcom,53073,44.80814751,2009
Whitman,53075,75.48301868,2009
Cabell,54011,39.87131685,2009
Gilmer,54021,42.45009926,2009
Greenbrier,54025,46.74657059,2009
Hardy,54031,46.09348134,2009
Lincoln,54043,41.49939869,2009
Mingo,54059,41.21915457,2009
Monroe,54063,50.83949869,2009
Morgan,54065,44.20668607,2009
Randolph,54083,43.10349113,2009
Roane,54087,43.81964537,2009
Tucker,54093,45.09849785,2009
Gadsden,12039,57.03642025,2009
Clinton,19045,74.61170191,2009
Owen,21187,53.98148724,2009
Union,39159,71.09558836,2009
Renville,27129,77.59409239,2009
Cape May,34009,59.6333914,2009
Washington,36115,54.68310213,2009
Haywood,37087,43.72641689,2009
McLean,38055,69.52925928,2009
Montgomery,42091,36.87439251,2009
Dorchester,45035,63.19631068,2009
Codington,46029,71.29645141,2009
Marshall,47117,58.4194364,2009
Lunenburg,51111,51.13666306,2009
York,51199,39.35324386,2009
Choctaw,1023,54.64197769,2009
Cullman,1043,55.35828476,2009
Yakutat,2282,,2009
Benton,5007,51.82209818,2009
Cleveland,5025,60.42686067,2009
Alpine,6003,46.90944562,2009
Del Norte,6015,43.94674147,2009
Imperial,6025,47.45193497,2009
Madera,6039,58.8698997,2009
San Benito,6069,60.73344649,2009
Santa Cruz,6087,44.36341508,2009
Arapahoe,8005,64.93486436,2009
Douglas,8035,53.65307748,2009
New Castle,10003,51.42215044,2009
Levy,12075,63.9720193,2009
Walton,12131,55.04393205,2009
Berrien,13019,67.47003339,2009
Camden,13039,62.41082028,2009
Elbert,13105,49.00404015,2009
Gwinnett,13135,30.94317049,2009
Jefferson,13163,63.50451102,2009
Screven,13251,69.16179025,2009
Treutlen,13283,60.28487836,2009
Wilkes,13317,51.74232989,2009
Canyon,16027,67.33007842,2009
Custer,16037,49.91037721,2009
Cass,18017,70.58197034,2009
Tipton,18159,76.31942357,2009
Gray,20069,77.28754677,2009
Lane,20101,75.76444079,2009
Breathitt,21025,41.11270134,2009
Garrard,21079,63.79565024,2009
Washington,21229,62.47896294,2009
Woodford,21239,68.29145345,2009
Avoyelles,22009,79.29182157,2009
Caldwell,22021,63.88728832,2009
De Soto,22031,57.31524071,2009
Jefferson Davis,22053,75.37870472,2009
Plaquemines,22075,51.14936504,2009
St. Tammany,22103,49.74126534,2009
Allegany,24001,42.46177825,2009
Prince George's,24033,39.10819174,2009
Oscoda,26135,49.56339437,2009
Union,28145,59.10814832,2009
Bates,29013,73.74790162,2009
Blaine,30005,68.10713373,2009
Missoula,30063,47.22325383,2009
Powder River,30075,62.5542504,2009
York,31185,77.06323117,2009
Rockingham,33015,46.67088653,2009
Camden,34007,40.5203079,2009
Harding,35021,56.76422474,2009
Kings,36047,23.42661651,2009
Orange,36071,47.73562564,2009
Beaufort,37013,64.5395699,2009
Bertie,37015,67.45752484,2009
Clay,37043,43.4748761,2009
New Hanover,37129,44.68630556,2009
Rowan,37159,51.1494425,2009
McKenzie,38053,64.51040472,2009
Washington,39167,47.54095718,2009
Dewey,40043,68.70159084,2009
Greer,40055,61.59732194,2009
Osage,40113,61.13650734,2009
Deschutes,41017,46.92327453,2009
Multnomah,41051,39.17868949,2009
Fayette,42051,46.69218289,2009
Westmoreland,42129,45.79299873,2009
Beaufort,45013,56.15118439,2009
Georgetown,45043,62.20028949,2009
Dewey,46041,68.21559859,2009
Union,46127,76.45911154,2009
Henry,47079,57.96260339,2009
Loudon,47105,52.24432623,2009
Sullivan,47163,45.34940161,2009
Archer,48009,69.04574486,2009
Bosque,48035,62.60303991,2009
Colorado,48089,68.51267307,2009
Harris,48201,38.95462792,2009
Hudspeth,48229,53.45252729,2009
Lee,48287,70.39015383,2009
San Augustine,48405,50.99423219,2009
Tyler,48457,55.49872215,2009
Cache,49005,53.71988,2009
Garfield,49017,48.67835847,2009
Rich,49033,52.26096023,2009
Albemarle,51003,48.97429867,2009
Caroline,51033,52.83297274,2009
Fairfax,51059,31.00269032,2009
Henrico,51087,41.63214067,2009
Madison,51113,53.63939645,2009
Patrick,51141,46.74055968,2009
Russell,51167,51.85191462,2009
Chelan,53007,47.53453652,2009
Ferry,53019,45.99164968,2009
Jefferson,53031,43.15172452,2009
Lincoln,53043,69.10293321,2009
Doddridge,54017,42.13990636,2009
McDowell,54047,40.57810018,2009
Wayne,54099,40.72100952,2009
Fajardo,72053,,2009
Vieques,72147,,2009
Conecuh,1035,55.98858233,2009
Juneau,2110,,2009
Independence,5063,58.3345616,2009
Alameda,6001,46.23118184,2009
San Luis Obispo,6079,60.51618282,2009
Phillips,8095,77.34650782,2009
Long,13183,64.87695295,2009
Warren,13301,51.23136958,2009
Allen,20001,73.9331819,2009
Menifee,21165,44.67769983,2009
Grant,22043,56.37558295,2009
Carroll,24013,58.48292054,2009
Cascade,30013,62.2464344,2009
Davidson,37057,47.19818638,2009
Morrow,41049,66.08855643,2009
Monroe,42089,43.49990034,2009
Oconee,45073,43.47501277,2009
Brazos,48041,65.38279609,2009
Juab,49023,51.89871356,2009
Dickenson,51051,41.98125546,2009
Mineral,54057,45.46137921,2009
Miller,5091,64.97472164,2009
Riverside,6065,49.4069706,2009
Haines,2100,,2009
Somerset,23025,48.55067193,2009
Grayson,51077,50.99570817,2009
Lee,51105,49.34522425,2009
Page,51139,49.1257448,2009
Martinsville,51690,27.94012618,2009
Stevens,53065,46.68416575,2009
Bullock,1011,57.0849699,2009
Butler,1013,52.77942755,2009
Daviess,18027,69.74367511,2009
Madison,18095,68.32035485,2009
Lee,19111,64.40603263,2009
Bath,21011,58.62676902,2009
Fleming,21069,61.78454642,2009
Lawrence,21127,41.77717587,2009
East Baton Rouge,22033,54.96111885,2009
Heard,13149,48.41060462,2009
Caribou,16029,53.95399982,2009
Washington,16087,61.87326168,2009
Menard,17129,74.11044693,2009
Montgomery,18107,72.13333682,2009
Pike,18125,61.18224421,2009
Haskell,20081,77.92339337,2009
Riley,20161,65.42644425,2009
Knox,21121,43.94198518,2009
Scott,21209,61.1439988,2009
Acadia,22001,75.9770021,2009
Caddo,22017,55.31353983,2009
Evangeline,22039,71.04801299,2009
St. Bernard,22087,60.27362691,2009
Winn,22127,54.43569762,2009
Charles,24017,49.8504507,2009
Franklin,25011,44.85495602,2009
Monroe,26115,64.27737611,2009
Redwood,27127,77.99480358,2009
Wilkin,27167,79.04302259,2009
Winston,28159,57.29024864,2009
Cape Girardeau,29031,61.96693008,2009
Madison,30057,55.80247517,2009
Greeley,31077,73.15769724,2009
Essex,34013,28.98719081,2009
Colfax,35007,57.99776067,2009
Erie,36029,50.63012766,2009
Herkimer,36043,50.95747532,2009
New York,36061,20.0618153,2009
Chatham,37037,47.72964831,2009
Harnett,37085,57.05975293,2009
Moore,37125,49.40029159,2009
Towner,38095,79.06424669,2009
Grant,41023,50.86781646,2009
Centre,42027,46.28492463,2009
Susquehanna,42115,50.92691372,2009
Lancaster,45057,47.72899659,2009
Haakon,46055,72.42643553,2009
Lyman,46085,70.9568749,2009
Tripp,46123,73.29565135,2009
Maury,47119,56.21940113,2009
Shelby,47157,48.12133344,2009
Caldwell,48055,65.12338199,2009
Crane,48103,50.92767665,2009
Jackson,48239,72.40922859,2009
Pecos,48371,52.08688819,2009
Shelby,48419,56.92993135,2009
Young,48503,63.53397601,2009
Orange,50017,48.43747336,2009
Charles City,51036,55.99159762,2009
Halifax,51083,52.86428192,2009
Surry,51181,60.2090804,2009
Franklin,53021,67.28962225,2009
Lewis,53041,48.40295247,2009
Berkeley,54003,50.22473732,2009
Lewis,54041,43.97893923,2009
Crawford,55023,55.28478214,2009
Manu'a,60020,,2009
Saipan,69110,,2009
Ceiba,72037,,2009
Newton,5101,44.7763327,2009
Merced,6047,73.76514188,2009
San Joaquin,6077,69.71735541,2009
Trinity,6105,46.28945948,2009
Hale,1065,62.63981503,2009
Sumter,1119,63.26572551,2009
Dillingham,2070,,2009
Mohave,4015,51.12494827,2009
Chicot,5017,74.43970422,2009
St. Helena,22091,59.94674147,2009
Oxford,23017,45.06166345,2009
Wicomico,24045,66.19659734,2009
Plymouth,25023,45.37749127,2009
Grand Traverse,26055,52.72341226,2009
Routt,8107,48.47978449,2009
Middlesex,9007,42.306533,2009
Lake,12069,59.58463055,2009
Orange,12095,51.39020941,2009
Bulloch,13031,70.38226828,2009
Fulton,13121,31.99418205,2009
Liberty,13179,61.36783234,2009
Taliaferro,13265,49.41879193,2009
Wilkinson,13319,55.03034453,2009
Lemhi,16059,50.1851577,2009
Valley,16085,52.73206365,2009
Rock Island,17161,60.73112632,2009
Jasper,18073,73.03731493,2009
Franklin,19069,78.00350462,2009
Grant,20067,76.42392475,2009
Bell,21013,41.27377271,2009
Livingston,21139,57.34013704,2009
Lafayette,22055,60.26636539,2009
Wyandot,39175,72.29068095,2009
Cleveland,40027,51.39284736,2009
Lake of the Woods,27077,67.7728038,2009
Norman,27107,78.88221119,2009
Scott,27139,64.02404426,2009
Adams,28001,55.00306137,2009
Copiah,28029,54.006077,2009
Issaquena,28055,78.66391154,2009
Lowndes,28087,68.83486351,2009
Scott,29201,72.02861318,2009
Beaverhead,30001,54.18202233,2009
Fergus,30027,61.94285735,2009
McCone,30055,70.4960049,2009
Sanders,30089,48.44149656,2009
Silver Bow,30093,49.945456,2009
Middlesex,34023,41.31347738,2009
Valencia,35061,52.18536842,2009
Hoke,37093,59.56443311,2009
Martin,37117,69.60356481,2009
Tyrrell,37177,80.32283143,2009
Benson,38005,71.52662366,2009
Jefferson,40067,67.64288546,2009
Muskogee,40101,62.92693909,2009
Baker,41001,55.11805969,2009
Chester,42029,50.74457313,2009
Pike,42103,42.94175299,2009
Wyoming,42131,48.62998273,2009
Berkeley,45015,57.43315854,2009
Greenville,45045,42.35983268,2009
Newberry,45071,49.37631955,2009
Blount,47009,48.67702319,2009
Knox,47093,41.07585451,2009
Scott,47151,42.93176713,2009
Crosby,48107,68.27261605,2009
Harrison,48203,56.82803901,2009
Kenedy,48261,65.64102239,2009
Madison,48313,74.28758664,2009
Morris,48343,65.48487514,2009
Starr,48427,58.74452822,2009
Trinity,48455,53.10020202,2009
Utah,49049,47.64999322,2009
Bedford,51019,50.15371416,2009
Will,17197,57.14895233,2009
Schoolcraft,26153,71.02618173,2009
Torrance,35057,57.26232664,2009
Island,53029,44.66697573,2009
Chilton,1021,52.72312594,2009
Clay,1027,47.93445684,2009
Coffee,1031,58.95828834,2009
Tensas,22107,79.09591427,2009
Washington,23029,48.63235694,2009
Norfolk,25021,38.66908778,2009
Nicollet,27103,74.68376276,2009
Camden,29029,45.01015762,2009
Schuyler,29197,70.11724492,2009
Granite,30039,50.53132952,2009
Sweet Grass,30097,60.19886932,2009
Clark,32003,50.60636993,2009
Bergen,34003,29.45083314,2009
Grant,35017,49.75131159,2009
Warren,36113,42.22275855,2009
Cumberland,37051,56.55259626,2009
McDowell,37111,42.91801896,2009
Swain,37173,40.58744829,2009
Grant,38037,73.11191825,2009
Walsh,38099,78.08715128,2009
Kiowa,40075,71.35780065,2009
Tulsa,40143,45.86848168,2009
Jefferson,41031,54.29136627,2009
Sherman,41055,70.04593062,2009
Clarion,42031,50.24101136,2009
Washington,44009,45.98980208,2009
Lexington,45063,46.35667148,2009
Meade,46093,70.27338861,2009
Davidson,47037,35.63427931,2009
Bee,48025,63.34594888,2009
Eastland,48133,56.67203065,2009
Reeves,48389,51.90503344,2009
Carbon,49007,48.05485325,2009
Amherst,51009,46.01029903,2009
Frederick,51069,51.04605935,2009
Clallam,53009,44.38937805,2009
Kitsap,53035,36.87380596,2009
Yakima,53077,56.6740114,2009
Teton,56039,47.38153938,2009
Guam,66010,,2009
Yabucoa,72151,,2009
Hempstead,5057,58.65970886,2009
Nevada,5099,55.97122222,2009
Sacramento,6067,57.25325664,2009
Tuolumne,6109,46.78155673,2009
Delta,8029,50.3434907,2009
Dallas,1047,64.31530138,2009
Lowndes,1085,62.14801909,2009
Kusilvak,2158,,2009
Coconino,4005,49.41059769,2009
Clay,5021,76.08482061,2009
Union,22111,56.94747895,2009
Piscataquis,23021,45.18371408,2009
Kent,24029,68.11067417,2009
Charlevoix,26029,54.13011629,2009
Jefferson,8059,44.76144769,2009
Pitkin,8097,45.45121621,2009
DeSoto,12027,79.0475668,2009
Baldwin,13009,48.34252758,2009
Gilmer,13123,42.37989892,2009
Rabun,13241,41.81680715,2009
Toombs,13279,63.89182602,2009
Whitfield,13313,46.8990176,2009
Henry,18065,70.74941783,2009
Spencer,18147,66.25711848,2009
Pocahontas,19151,78.48024403,2009
Fayette,21067,58.60106512,2009
Henderson,21101,68.25258707,2009
Muhlenberg,21177,56.98198724,2009
Taylor,21217,56.71136581,2009
Jefferson,22051,41.54650094,2009
Menominee,26109,72.65445488,2009
Chippewa,27023,77.544438,2009
Itasca,27061,60.2125064,2009
Hinds,28049,57.06501564,2009
Hickory,29085,55.50873763,2009
Meagher,30059,53.34374623,2009
Valley,30105,67.85787559,2009
Grant,31075,71.92199831,2009
Churchill,32001,48.76221713,2009
Halifax,37083,62.83994156,2009
Montgomery,37123,46.22363848,2009
Rutherford,37161,47.78109638,2009
Kidder,38043,68.21191893,2009
Florence,55037,58.29134595,2009
Fremont,56013,51.71054981,2009
Crenshaw,1041,55.88754647,2009
Marshall,40095,52.91712228,2009
Curry,41015,46.40910764,2009
Greene,42059,47.33000879,2009
Anderson,45007,50.41760875,2009
Horry,45051,67.67397559,2009
Spartanburg,45083,48.02108852,2009
Cocke,47029,47.23522123,2009
Hawkins,47073,50.27930619,2009
Rutherford,47149,52.60146178,2009
Wilson,47189,54.9362538,2009
Bowie,48037,62.67212901,2009
Mills,48333,52.58297374,2009
Presidio,48377,52.42685288,2009
San Saba,48411,52.6509439,2009
Tom Green,48451,56.28857066,2009
Essex,51057,57.73801152,2009
James City,51095,45.46162055,2009
Pittsylvania,51143,52.74354948,2009
Mason,53045,45.00402153,2009
Barbour,54001,47.46216904,2009
Kanawha,54039,39.62595485,2009
Morehouse,22067,73.52750889,2009
Mineral,30061,44.47373629,2009
Crockett,47033,75.90134752,2009
Boone,54005,41.55294822,2009
Dolores,8033,47.6938011,2009
Sumter,12119,70.86072772,2009
Logan,21141,65.64958562,2009
Richland,22083,78.95148764,2009
Marshall,27089,79.58906675,2009
Garfield,30033,63.91926772,2009
Johnston,37101,63.47240189,2009
Wasco,41065,59.38441114,2009
Marion,45067,74.07385501,2009
Delta,48119,71.55253247,2009
McMullen,48311,53.91449318,2009
Thurston,53067,47.78261619,2009
San Juan,72127,,2009
Drew,5043,63.60290243,2009
Fulton,5049,55.39684596,2009
Calhoun,1015,46.77661576,2009
Cherokee,1019,51.06672081,2009
Grant,5053,58.12436776,2009
Logan,5083,53.88214176,2009
Coosa,1037,45.91835527,2009
Covington,1039,56.1107501,2009
Pickens,1107,58.28623923,2009
Escambia,1053,59.17206021,2009
Henry,1067,59.30857422,2009
Lauderdale,1077,56.74447521,2009
Randolph,1111,48.51945415,2009
Tuscaloosa,1125,49.97807622,2009
Aleutians East,2013,,2009
Ketchikan Gateway,2130,,2009
Sitka,2220,,2009
Yuma,4027,50.46052821,2009
Baxter,5005,44.67015311,2009
Boone,5009,56.56124251,2009
Gilpin,8047,43.83172653,2009
Pueblo,8101,65.81880156,2009
Rio Grande,8105,55.98835347,2009
Washington,8121,74.49703727,2009
Pasco,12101,60.29646517,2009
Sarasota,12115,56.06443461,2009
Washington,12133,59.50841976,2009
Montgomery,5097,45.22156921,2009
Scott,5127,47.4259193,2009
Stone,5137,47.35002397,2009
Yell,5149,52.67000128,2009
Glenn,6021,65.16160837,2009
Kern,6029,60.83058206,2009
Lassen,6035,50.9815839,2009
Modoc,6049,52.11104587,2009
Plumas,6063,46.37982193,2009
Siskiyou,6093,48.52696445,2009
Tehama,6103,56.53250211,2009
Adams,8001,70.50402743,2009
Bent,8011,70.00161942,2009
Broomfield,8014,44.65073879,2009
Mesa,8077,47.74590231,2009
Hartford,9003,39.71651664,2009
Bay,12005,55.26634201,2009
Flagler,12035,60.71857257,2009
Jefferson,12065,65.72699455,2009
Manatee,12081,64.46026496,2009
Monroe,12087,68.87936423,2009
Franklin,13119,56.53347668,2009
Gordon,13129,53.0909622,2009
Atkinson,13003,65.57983809,2009
Bartow,13015,47.73164114,2009
Butts,13035,49.63346715,2009
Catoosa,13047,48.19925277,2009
Cherokee,13057,40.35346441,2009
Crisp,13081,68.0945436,2009
Dawson,13085,43.10745898,2009
Dodge,13091,62.86081592,2009
Dougherty,13095,58.60128463,2009
Worth,13321,67.56112522,2009
Benewah,16009,50.40300158,2009
Echols,13101,64.53337103,2009
Floyd,13115,48.53475472,2009
Oneida,16071,59.69219679,2009
Boone,17007,72.29956783,2009
Jasper,13159,49.23347902,2009
Jones,13169,47.50771187,2009
Lanier,13173,66.46523576,2009
Lee,13177,68.08560203,2009
Polk,13233,49.84418318,2009
Randolph,13243,59.26976516,2009
Schley,13249,54.50485489,2009
Terrell,13273,68.00665486,2009
Turner,13287,69.2018255,2009
Walton,13297,52.5870427,2009
Webster,13307,60.24818338,2009
Madison,17119,61.15792023,2009
Moultrie,17139,73.13219007,2009
Peoria,17143,62.76759466,2009
Bonneville,16019,54.7831303,2009
Boundary,16021,46.19092264,2009
Clark,16033,53.41945485,2009
Latah,16057,57.36772797,2009
Minidoka,16067,67.51457827,2009
Stephenson,17177,74.36911961,2009
Vermilion,17183,72.47603414,2009
Warren,17187,74.98845314,2009
Woodford,17203,70.99339697,2009
Calhoun,17013,57.1016408,2009
Crawford,17033,69.89000221,2009
DeKalb,17037,74.83136267,2009
Fulton,17057,64.98261757,2009
Greene,17061,71.09178135,2009
Henderson,17071,70.54146287,2009
Jefferson,17081,64.76773534,2009
Jo Daviess,17085,66.17860293,2009
Knox,17095,69.95759982,2009
Lawrence,17101,71.85280475,2009
Shelby,18145,72.6246353,2009
Starke,18149,68.75010712,2009
Sullivan,18153,65.63218312,2009
Pike,17149,67.74415183,2009
Richland,17159,71.28609142,2009
Floyd,19067,76.08378722,2009
Hancock,19081,78.11303259,2009
Henry,19087,70.37134116,2009
Jackson,19097,68.50952921,2009
Jefferson,19101,71.05829816,2009
Benton,18007,77.86061281,2009
Clinton,18023,74.87294309,2009
DeKalb,18033,70.43670612,2009
Dubois,18037,60.81940603,2009
Fayette,18041,65.77671877,2009
Howard,18067,69.31796917,2009
Johnson,18081,61.77985454,2009
Kosciusko,18085,68.59985587,2009
LaGrange,18087,74.83107008,2009
Lawrence,18093,54.77765451,2009
Marion,18097,30.28144228,2009
Marshall,18099,70.52410312,2009
Monroe,18105,44.93287619,2009
Morgan,18109,56.95111604,2009
Newton,18111,74.16675923,2009
Noble,18113,70.59375825,2009
Orange,18117,52.15051464,2009
Parke,18121,61.19261864,2009
Rush,18139,75.37152133,2009
Finney,20055,75.54360817,2009
Franklin,20059,70.73716482,2009
Gove,20063,74.38762202,2009
Greenwood,20073,68.44112473,2009
Hamilton,20075,73.90516163,2009
Harper,20077,74.21977251,2009
Vanderburgh,18163,54.02787669,2009
Whitley,18183,70.37707101,2009
Audubon,19009,77.62944979,2009
Black Hawk,19013,72.03953482,2009
Buchanan,19019,76.43975527,2009
Clarke,19039,70.35641011,2009
Clayton,19043,66.52948904,2009
Decatur,19053,69.31155324,2009
Emmet,19063,77.0470877,2009
Vinton,39163,46.08200333,2009
Wood,39173,70.09526287,2009
Clark,46025,73.58325641,2009
Davison,46035,76.75140655,2009
Marion,19125,66.81100805,2009
Mitchell,19131,77.04514923,2009
Monroe,19135,66.53000769,2009
O'Brien,19141,77.66053513,2009
Page,19145,75.57535118,2009
Pottawattamie,19155,74.03406188,2009
Shelby,19165,77.99102548,2009
Union,19175,73.0815841,2009
Washington,19183,74.03669514,2009
Woodbury,19193,73.59395446,2009
Butler,20015,68.84113235,2009
Cherokee,20021,71.74091021,2009
Clark,20025,72.28138042,2009
Cloud,20029,73.19980438,2009
Douglas,20045,63.85384575,2009
Gaines,48165,66.2082961,2009
Grayson,48181,60.32677631,2009
Hall,48191,58.80313276,2009
Hartley,48205,64.1854357,2009
Zavala,48507,55.40133218,2009
Daggett,49009,47.44158848,2009
Iron,49021,49.33731747,2009
Tuscarawas,39157,52.17154763,2009
Lincoln,46083,76.14042831,2009
McCook,46087,77.73586179,2009
Marshall,46091,70.74753912,2009
Edmunds,46045,76.35864204,2009
Faulk,46049,78.32095772,2009
Hand,46059,77.73365765,2009
Hockley,48219,72.13127084,2009
Wasatch,49051,45.26137697,2009
Wayne,49055,49.75605644,2009
Bennington,50003,45.02688105,2009
Millard,49027,51.58197659,2009
Clarke,51043,60.94370467,2009
Adair,40001,54.24836428,2009
Beaver,40007,70.08324631,2009
Comanche,40031,63.55490639,2009
Hughes,46065,70.1640455,2009
Lake,46079,75.87350617,2009
Franklin,50011,53.04121989,2009
Rutland,50021,47.95701361,2009
Greene,51079,49.28392392,2009
Oneida,55085,61.45921293,2009
Ozaukee,55089,63.87572454,2009
Craig,40035,72.48823615,2009
Delaware,40041,54.07254819,2009
Perkins,31135,77.38508476,2009
Platte,31141,75.78523392,2009
Red Willow,31145,74.7290572,2009
Saline,31151,74.78448895,2009
Goodhue,27049,68.69971458,2009
Kanabec,27065,65.47479747,2009
Lyon,27083,76.71810459,2009
Polk,37149,46.57089361,2009
St. Lawrence,36089,54.72561853,2009
Oliver,38065,72.66396659,2009
Jackson,20085,71.23846347,2009
Jefferson,20087,66.57609165,2009
Cleburne,5023,48.01218341,2009
Cross,5037,75.61644437,2009
Androscoggin,23001,48.21800198,2009
Hardin,19083,75.94786754,2009
Howard,19089,77.05746357,2009
Warren,39165,54.50098803,2009
Wayne,39169,66.59674754,2009
Martin,27091,76.23761722,2009
Rice,27131,70.47861225,2009
Schenectady,36093,46.30612296,2009
Claiborne,22027,51.53013539,2009
Mason,26105,58.62396921,2009
Muskegon,26121,51.47484271,2009
Ontonagon,26131,48.42521304,2009
Ida,19093,78.06359815,2009
Jasper,19099,75.44339016,2009
Johnson,19103,69.70575889,2009
Sherburne,27141,65.30732252,2009
Candler,13043,68.91181716,2009
Jackson,22049,51.39714066,2009
St. James,22093,77.80510863,2009
Washington,22117,64.44200201,2009
Bollinger,29017,55.97397056,2009
Nodaway,29147,74.44809883,2009
Platte,29165,63.58850342,2009
Iberville,22047,81.29225689,2009
Marion,39101,71.54000464,2009
Medina,39103,56.20117884,2009
Box Butte,31013,74.98658118,2009
Buffalo,31019,73.89712967,2009
Seward,31159,74.77822428,2009
Buchanan,29021,66.04932785,2009
Cedar,29039,59.93526133,2009
Hettinger,38041,76.56071646,2009
McIntosh,38051,70.6181764,2009
Dawson,31047,74.25389772,2009
Douglas,31055,47.31835518,2009
Lorain,39093,56.87972878,2009
Monroe,39111,46.13485146,2009
Morgan,39115,48.5545555,2009
Queen Anne's,24035,68.40368383,2009
Thayer,31169,75.23927309,2009
Valley,31175,72.61062885,2009
Wayne,31179,77.26531503,2009
Adair,21001,55.69286839,2009
Seneca,36099,58.89007266,2009
Wayne,36117,63.77625563,2009
Johnson,20091,50.15012451,2009
Kingman,20095,72.64942805,2009
Labette,20099,72.89556767,2009
Lincoln,20105,72.88930255,2009
Essex,25009,43.62476937,2009
Barry,26015,63.13802653,2009
Benzie,26019,49.96922337,2009
Crawford,26039,50.06548168,2009
Hillsdale,26059,71.40841517,2009
Linn,19113,68.09000534,2009
Boone,21015,45.54665082,2009
Meeker,27093,73.54097283,2009
Olmsted,27109,68.49015297,2009
Hancock,23009,45.84310933,2009
Knox,23013,46.26631981,2009
Penobscot,23019,51.30080166,2009
St. Mary's,24037,49.85651594,2009
Worcester,24047,61.64881481,2009
Worcester,25027,44.99801362,2009
Alpena,26007,69.44488945,2009
Otsego,26137,50.92046354,2009
Ottawa,26139,58.30876329,2009
Roscommon,26143,55.14046997,2009
St. Joseph,26149,69.52616532,2009
Lucas,19117,69.42546796,2009
Marshall,19127,75.7861378,2009
Montgomery,19137,76.11386909,2009
Muscatine,19139,71.95048486,2009
Palo Alto,19147,78.10561599,2009
Mercer,39107,71.49817084,2009
Pipestone,27117,77.69844469,2009
Ramsey,27123,27.76722354,2009
Butler,31023,75.29918004,2009
Clark,29045,68.49409311,2009
Clinton,29049,71.16499482,2009
Cooper,29053,68.36130007,2009
Randolph,29175,64.52663964,2009
St. Clair,29185,59.99599442,2009
