NAME,FIPS,avg_land_cover,YEAR
Claiborne,47025,49.13972574,2010
Cumberland,47035,46.85379663,2010
Gibson,47053,72.44698558,2010
Grainger,47057,49.940375,2010
Greene,47059,58.16337293,2010
Hamblen,47063,49.4270989,2010
Hickman,47081,48.12831824,2010
Johnson,47091,46.14408372,2010
Lauderdale,47097,70.31248776,2010
McMinn,47107,54.23179945,2010
Meigs,47121,49.26637412,2010
Moore,47127,54.50211459,2010
Perry,47135,46.39310199,2010
Putnam,47141,48.49399015,2010
Roane,47145,43.07078205,2010
Sevier,47155,45.15818765,2010
Smith,47159,53.0080081,2010
Sumner,47165,54.13271563,2010
Weakley,47183,68.91632788,2010
White,47185,54.64715843,2010
Andrews,48003,52.26703215,2010
Angelina,48005,53.68321571,2010
Baylor,48023,61.78004259,2010
Bexar,48029,43.45293677,2010
Brazoria,48039,70.87642749,2010
Brewster,48043,51.65240944,2010
Burnet,48053,48.85107908,2010
Calhoun,48057,57.14260142,2010
Camp,48063,64.22817795,2010
Cass,48067,56.54320428,2010
Coleman,48083,54.98733229,2010
Comal,48091,43.34719493,2010
Crockett,48105,51.69250276,2010
Dickens,48125,55.68349682,2010
Glasscock,48173,58.83183236,2010
Guadalupe,48187,61.23218026,2010
Hardin,48199,60.89883526,2010
Henderson,48213,64.06165545,2010
Hopkins,48223,72.7145685,2010
Howard,48227,59.43183708,2010
Jasper,48241,57.31235504,2010
Jefferson,48245,70.66174385,2010
Kimble,48267,50.43119724,2010
Leon,48289,65.00533592,2010
Loving,48301,51.31836534,2010
Marion,48315,54.93650782,2010
Mason,48319,51.24077138,2010
Maverick,48323,51.88166817,2010
Montgomery,48339,46.22579444,2010
Nacogdoches,48347,57.30373071,2010
Navarro,48349,67.38281362,2010
Polk,48373,51.83519608,2010
Reagan,48383,54.28238235,2010
Red River,48387,71.12001592,2010
Refugio,48391,71.13136524,2010
Rusk,48401,59.71183812,2010
Sabine,48403,48.34146844,2010
Fayette,54019,41.94495379,2010
Logan,54045,41.35289214,2010
Boise,16015,48.48496305,2010
Anderson,48001,66.52486532,2010
Fort Bend,48157,65.6681844,2010
Motley,48345,54.65628115,2010
Blount,1009,53.97865364,2010
Colbert,1033,53.3443633,2010
Macon,1087,58.28722996,2010
Dallas,5039,54.40132882,2010
Ouachita,5103,57.42178351,2010
Amador,6005,50.08377182,2010
Inyo,6027,49.06879723,2010
Clear Creek,8019,47.54085655,2010
Highlands,12055,70.33741364,2010
Seminole,12117,50.33723846,2010
Cook,13075,70.37492569,2010
White,13311,44.84666698,2010
Elmore,16039,58.98483848,2010
Power,16077,61.33447763,2010
Edwards,17047,72.85069716,2010
St. Clair,1115,48.08746986,2010
Petersburg,2195,,2010
Randolph,5121,61.03949181,2010
Contra Costa,6013,48.0729534,2010
Orange,6059,35.30948628,2010
Tulare,6107,57.55711645,2010
Custer,8027,53.27592958,2010
Las Animas,8071,60.59788862,2010
Santa Rosa,12113,51.70394512,2010
Wakulla,12129,64.84211782,2010
Bibb,13021,45.59467492,2010
Northumberland,51133,53.7899356,2010
Prince Edward,51147,51.40338722,2010
Pulaski,51155,50.22223921,2010
Richmond,51159,57.68699475,2010
Southampton,51175,64.73463458,2010
Stafford,51179,44.27400194,2010
Tazewell,51185,48.12511265,2010
Washington,51191,52.61707467,2010
Wise,51195,41.76599229,2010
Falls Church,51610,22.29051417,2010
Williamsburg,51830,33.20888259,2010
Pacific,53049,51.38356094,2010
Pierce,53053,41.95432876,2010
Whatcom,53073,44.81591623,2010
Whitman,53075,75.44347383,2010
Cabell,54011,39.85024785,2010
Gilmer,54021,42.44696556,2010
Greenbrier,54025,46.79605366,2010
Hardy,54031,46.10472885,2010
Lincoln,54043,41.50056645,2010
Mingo,54059,41.226353,2010
Monroe,54063,50.81666143,2010
Morgan,54065,44.22458783,2010
Randolph,54083,43.03834414,2010
Roane,54087,43.82189824,2010
Tucker,54093,45.0940862,2010
Gadsden,12039,57.11868547,2010
Clinton,19045,74.61825641,2010
Owen,21187,53.97732773,2010
Union,39159,71.03630829,2010
Renville,27129,77.57597839,2010
Cape May,34009,59.58887229,2010
Washington,36115,54.68759685,2010
Haywood,37087,43.69427793,2010
McLean,38055,69.26274494,2010
Montgomery,42091,36.74585507,2010
Dorchester,45035,63.11556328,2010
Codington,46029,70.58355399,2010
Marshall,47117,58.39794981,2010
Lunenburg,51111,51.02560865,2010
York,51199,39.27612577,2010
Choctaw,1023,54.5789068,2010
Cullman,1043,55.28438197,2010
Yakutat,2282,,2010
Benton,5007,51.87007566,2010
Cleveland,5025,60.42162253,2010
Alpine,6003,46.85887038,2010
Del Norte,6015,43.90503346,2010
Imperial,6025,47.45393621,2010
Madera,6039,58.8122439,2010
San Benito,6069,60.66724846,2010
Santa Cruz,6087,44.47084134,2010
Arapahoe,8005,64.87496559,2010
Douglas,8035,53.56228487,2010
New Castle,10003,51.26922106,2010
Levy,12075,63.90351535,2010
Walton,12131,55.09169482,2010
Berrien,13019,67.43832659,2010
Camden,13039,62.40401435,2010
Elbert,13105,48.91029291,2010
Gwinnett,13135,30.84084857,2010
Jefferson,13163,63.53775366,2010
Screven,13251,69.27669124,2010
Treutlen,13283,60.28434625,2010
Wilkes,13317,51.66551884,2010
Canyon,16027,67.2055039,2010
Custer,16037,49.8914504,2010
Cass,18017,70.55255119,2010
Tipton,18159,76.31265158,2010
Gray,20069,77.27642273,2010
Lane,20101,75.76845343,2010
Breathitt,21025,41.09291345,2010
Garrard,21079,63.73459263,2010
Washington,21229,62.4416987,2010
Woodford,21239,68.26574431,2010
Avoyelles,22009,79.3946745,2010
Caldwell,22021,64.12245009,2010
De Soto,22031,57.15050573,2010
Jefferson Davis,22053,75.35128528,2010
Plaquemines,22075,51.62768078,2010
St. Tammany,22103,49.49278362,2010
Allegany,24001,42.48213871,2010
Prince George's,24033,39.05231248,2010
Oscoda,26135,49.53268041,2010
Union,28145,59.03096549,2010
Bates,29013,73.74796243,2010
Blaine,30005,68.07957975,2010
Missoula,30063,47.12889711,2010
Powder River,30075,62.54319382,2010
York,31185,77.06792131,2010
Rockingham,33015,46.65091494,2010
Camden,34007,40.48248408,2010
Harding,35021,56.75475414,2010
Kings,36047,23.39432003,2010
Orange,36071,47.71329412,2010
Beaufort,37013,64.5841668,2010
Bertie,37015,67.3050048,2010
Clay,37043,43.40617928,2010
New Hanover,37129,44.60922716,2010
Rowan,37159,51.09558241,2010
McKenzie,38053,64.13007847,2010
Washington,39167,47.55396327,2010
Dewey,40043,68.70099661,2010
Greer,40055,61.72241703,2010
Osage,40113,61.14324131,2010
Deschutes,41017,47.07435943,2010
Multnomah,41051,39.15624291,2010
Fayette,42051,46.69183509,2010
Westmoreland,42129,45.77583043,2010
Beaufort,45013,56.34354416,2010
Georgetown,45043,62.17372178,2010
Dewey,46041,68.18332007,2010
Union,46127,76.35788838,2010
Henry,47079,57.95052853,2010
Loudon,47105,52.12103721,2010
Sullivan,47163,45.25395034,2010
Archer,48009,68.80117119,2010
Bosque,48035,62.47313846,2010
Colorado,48089,68.5392488,2010
Harris,48201,38.85224077,2010
Hudspeth,48229,53.46835653,2010
Lee,48287,70.35264504,2010
San Augustine,48405,51.19334851,2010
Tyler,48457,55.47516672,2010
Cache,49005,53.64372695,2010
Garfield,49017,48.66999991,2010
Rich,49033,52.23684024,2010
Albemarle,51003,48.98699716,2010
Caroline,51033,52.93672843,2010
Fairfax,51059,30.95668763,2010
Henrico,51087,41.57656328,2010
Madison,51113,53.63623233,2010
Patrick,51141,46.76294617,2010
Russell,51167,51.83392883,2010
Chelan,53007,47.447299,2010
Ferry,53019,45.91849066,2010
Jefferson,53031,43.15182826,2010
Lincoln,53043,69.00902892,2010
Doddridge,54017,42.14652773,2010
McDowell,54047,40.59465525,2010
Wayne,54099,40.70752672,2010
Fajardo,72053,,2010
Vieques,72147,,2010
Conecuh,1035,55.72538343,2010
Juneau,2110,,2010
Independence,5063,58.3444892,2010
Alameda,6001,46.16127826,2010
San Luis Obispo,6079,60.43269964,2010
Phillips,8095,77.3510294,2010
Long,13183,65.06223881,2010
Warren,13301,50.96870049,2010
Allen,20001,73.92360423,2010
Menifee,21165,44.66655024,2010
Grant,22043,56.40301909,2010
Carroll,24013,58.38862167,2010
Cascade,30013,62.2488249,2010
Davidson,37057,47.09895178,2010
Morrow,41049,66.10533251,2010
Monroe,42089,43.49167229,2010
Oconee,45073,43.32326541,2010
Brazos,48041,65.29664196,2010
Juab,49023,51.89261122,2010
Dickenson,51051,41.99602325,2010
Mineral,54057,45.47273451,2010
Miller,5091,65.03421289,2010
Riverside,6065,49.33903701,2010
Haines,2100,,2010
Somerset,23025,48.54805902,2010
Grayson,51077,50.95886436,2010
Lee,51105,49.28884091,2010
Page,51139,49.10893184,2010
Martinsville,51690,27.9833123,2010
Stevens,53065,46.67522761,2010
Bullock,1011,57.19244109,2010
Butler,1013,52.61346203,2010
Daviess,18027,69.73007055,2010
Madison,18095,68.26924712,2010
Lee,19111,64.31192691,2010
Bath,21011,58.61173581,2010
Fleming,21069,61.76195742,2010
Lawrence,21127,41.77206897,2010
East Baton Rouge,22033,54.80614401,2010
Heard,13149,48.50960863,2010
Caribou,16029,53.96576005,2010
Washington,16087,61.84762732,2010
Menard,17129,74.07779223,2010
Montgomery,18107,72.11522433,2010
Pike,18125,61.186411,2010
Haskell,20081,77.95224075,2010
Riley,20161,65.28615507,2010
Knox,21121,43.92322788,2010
Scott,21209,61.07334148,2010
Acadia,22001,75.91547602,2010
Caddo,22017,55.22658288,2010
Evangeline,22039,71.21235108,2010
St. Bernard,22087,60.22135727,2010
Winn,22127,54.54588396,2010
Charles,24017,49.79424004,2010
Franklin,25011,44.88211609,2010
Monroe,26115,64.14914333,2010
Redwood,27127,77.97682577,2010
Wilkin,27167,79.04192533,2010
Winston,28159,57.2655323,2010
Cape Girardeau,29031,61.92177956,2010
Madison,30057,55.7935646,2010
Greeley,31077,73.16817835,2010
Essex,34013,28.98701627,2010
Colfax,35007,57.98349205,2010
Erie,36029,50.5751474,2010
Herkimer,36043,50.96864131,2010
New York,36061,20.07628479,2010
Chatham,37037,47.60295889,2010
Harnett,37085,56.9430759,2010
Moore,37125,49.29762886,2010
Towner,38095,79.03274193,2010
Grant,41023,50.90422246,2010
Centre,42027,46.32735451,2010
Susquehanna,42115,50.90630993,2010
Lancaster,45057,47.6741787,2010
Haakon,46055,72.45061805,2010
Lyman,46085,70.89217717,2010
Tripp,46123,73.30449021,2010
Maury,47119,56.16420979,2010
Shelby,47157,48.03636984,2010
Caldwell,48055,64.83942386,2010
Crane,48103,50.8980988,2010
Jackson,48239,72.36991786,2010
Pecos,48371,52.08146371,2010
Shelby,48419,57.01231679,2010
Young,48503,63.3649214,2010
Orange,50017,48.44041848,2010
Charles City,51036,56.03441456,2010
Halifax,51083,52.81221616,2010
Surry,51181,60.05571871,2010
Franklin,53021,67.25478251,2010
Lewis,53041,48.37485721,2010
Berkeley,54003,50.13813477,2010
Lewis,54041,43.9664963,2010
Crawford,55023,55.12441474,2010
Manu'a,60020,,2010
Saipan,69110,,2010
Ceiba,72037,,2010
Newton,5101,44.78426123,2010
Merced,6047,73.54821846,2010
San Joaquin,6077,69.728477,2010
Trinity,6105,46.2048285,2010
Hale,1065,62.6531728,2010
Sumter,1119,63.2413341,2010
Dillingham,2070,,2010
Mohave,4015,51.12465843,2010
Chicot,5017,74.9952248,2010
St. Helena,22091,59.98024753,2010
Oxford,23017,45.1378694,2010
Wicomico,24045,66.08371508,2010
Plymouth,25023,45.34528749,2010
Grand Traverse,26055,52.73700023,2010
Routt,8107,48.4764118,2010
Middlesex,9007,42.31933517,2010
Lake,12069,59.40413655,2010
Orange,12095,51.27404561,2010
Bulloch,13031,70.32973702,2010
Fulton,13121,31.96391985,2010
Liberty,13179,61.37078246,2010
Taliaferro,13265,49.05673112,2010
Wilkinson,13319,54.92188345,2010
Lemhi,16059,50.05733493,2010
Valley,16085,52.41027271,2010
Rock Island,17161,60.66861857,2010
Jasper,18073,73.00770981,2010
Franklin,19069,77.98761484,2010
Grant,20067,76.43200162,2010
Bell,21013,41.30890518,2010
Livingston,21139,57.32911408,2010
Lafayette,22055,60.01339978,2010
Wyandot,39175,72.27607157,2010
Cleveland,40027,51.3434262,2010
Lake of the Woods,27077,67.78302323,2010
Norman,27107,78.8601677,2010
Scott,27139,63.80176596,2010
Adams,28001,55.01895342,2010
Copiah,28029,54.08665005,2010
Issaquena,28055,78.64587566,2010
Lowndes,28087,68.85924717,2010
Scott,29201,71.97356449,2010
Beaverhead,30001,54.1713575,2010
Fergus,30027,61.93801022,2010
McCone,30055,70.39280625,2010
Sanders,30089,48.40849826,2010
Silver Bow,30093,49.90227895,2010
Middlesex,34023,41.21345822,2010
Valencia,35061,52.16031532,2010
Hoke,37093,59.4525655,2010
Martin,37117,69.67590497,2010
Tyrrell,37177,80.18268636,2010
Benson,38005,71.4529758,2010
Jefferson,40067,67.60105057,2010
Muskogee,40101,62.92347326,2010
Baker,41001,55.09142808,2010
Chester,42029,50.61299556,2010
Pike,42103,42.94074219,2010
Wyoming,42131,48.65592601,2010
Berkeley,45015,57.44009707,2010
Greenville,45045,42.26014389,2010
Newberry,45071,49.30815893,2010
Blount,47009,48.60438058,2010
Knox,47093,40.96838041,2010
Scott,47151,42.85357209,2010
Crosby,48107,67.62189258,2010
Harrison,48203,56.70679337,2010
Kenedy,48261,65.37548577,2010
Madison,48313,74.31660405,2010
Morris,48343,65.47500722,2010
Starr,48427,58.63919464,2010
Trinity,48455,53.03632817,2010
Utah,49049,47.65163786,2010
Bedford,51019,50.14518618,2010
Will,17197,56.97039968,2010
Schoolcraft,26153,71.02135347,2010
Torrance,35057,57.24576654,2010
Island,53029,44.54821108,2010
Chilton,1021,52.73915435,2010
Clay,1027,47.96089931,2010
Coffee,1031,58.91268095,2010
Tensas,22107,79.17813625,2010
Washington,23029,48.67675638,2010
Norfolk,25021,38.64240555,2010
Nicollet,27103,74.44828233,2010
Camden,29029,45.00149628,2010
Schuyler,29197,70.08086498,2010
Granite,30039,50.54969497,2010
Sweet Grass,30097,60.18748097,2010
Clark,32003,50.61577661,2010
Bergen,34003,29.46022177,2010
Grant,35017,49.74902489,2010
Warren,36113,42.22510359,2010
Cumberland,37051,56.46513927,2010
McDowell,37111,42.79042623,2010
Swain,37173,40.5745219,2010
Grant,38037,73.15828602,2010
Walsh,38099,78.00706754,2010
Kiowa,40075,71.31657202,2010
Tulsa,40143,45.81078066,2010
Jefferson,41031,54.20750776,2010
Sherman,41055,70.0387959,2010
Clarion,42031,50.27528503,2010
Washington,44009,45.97068714,2010
Lexington,45063,46.26319523,2010
Meade,46093,70.28836704,2010
Davidson,47037,35.58283695,2010
Bee,48025,63.09472254,2010
Eastland,48133,56.6723785,2010
Reeves,48389,51.9258081,2010
Carbon,49007,48.06140264,2010
Amherst,51009,45.99511827,2010
Frederick,51069,51.02285274,2010
Clallam,53009,44.33730053,2010
Kitsap,53035,36.85295299,2010
Yakima,53077,56.7045203,2010
Teton,56039,47.42480125,2010
Guam,66010,,2010
Yabucoa,72151,,2010
Hempstead,5057,58.68900873,2010
Nevada,5099,56.17619459,2010
Sacramento,6067,57.15035476,2010
Tuolumne,6109,46.68945024,2010
Delta,8029,50.32670167,2010
Dallas,1047,64.23155598,2010
Lowndes,1085,62.04102245,2010
Kusilvak,2158,,2010
Coconino,4005,49.42278332,2010
Clay,5021,76.12450235,2010
Union,22111,57.12075794,2010
Piscataquis,23021,45.15360646,2010
Kent,24029,68.03212668,2010
Charlevoix,26029,54.10475222,2010
Jefferson,8059,44.71936406,2010
Pitkin,8097,45.43227134,2010
DeSoto,12027,78.97217449,2010
Baldwin,13009,48.13435494,2010
Gilmer,13123,42.32501218,2010
Rabun,13241,41.7941961,2010
Toombs,13279,63.90388823,2010
Whitfield,13313,46.79295247,2010
Henry,18065,70.71449932,2010
Spencer,18147,66.22064202,2010
Pocahontas,19151,78.47238273,2010
Fayette,21067,58.48626312,2010
Henderson,21101,68.24907156,2010
Muhlenberg,21177,56.96374038,2010
Taylor,21217,56.67436758,2010
Jefferson,22051,41.6958119,2010
Menominee,26109,72.64797084,2010
Chippewa,27023,77.5043052,2010
Itasca,27061,60.25883639,2010
Hinds,28049,57.06418958,2010
Hickory,29085,55.53209985,2010
Meagher,30059,53.32491038,2010
Valley,30105,67.71902391,2010
Grant,31075,71.81241276,2010
Churchill,32001,48.7295891,2010
Halifax,37083,62.81614613,2010
Montgomery,37123,45.99656952,2010
Rutherford,37161,47.63658599,2010
Kidder,38043,68.2883779,2010
Florence,55037,58.29465065,2010
Fremont,56013,51.74809029,2010
Crenshaw,1041,55.91670895,2010
Marshall,40095,52.90485579,2010
Curry,41015,45.97391269,2010
Greene,42059,47.31633374,2010
Anderson,45007,50.22946338,2010
Horry,45051,67.58864956,2010
Spartanburg,45083,47.92349626,2010
Cocke,47029,47.15506782,2010
Hawkins,47073,50.20512788,2010
Rutherford,47149,52.46631898,2010
Wilson,47189,54.85880167,2010
Bowie,48037,62.65200986,2010
Mills,48333,52.54647267,2010
Presidio,48377,52.42772076,2010
San Saba,48411,52.60043192,2010
Tom Green,48451,56.30563766,2010
Essex,51057,57.87223728,2010
James City,51095,45.40797802,2010
Pittsylvania,51143,52.7518492,2010
Mason,53045,44.99176327,2010
Barbour,54001,47.47741271,2010
Kanawha,54039,39.63980586,2010
Morehouse,22067,73.63306749,2010
Mineral,30061,44.3801057,2010
Crockett,47033,75.87839234,2010
Boone,54005,41.59047712,2010
Dolores,8033,47.7198595,2010
Sumter,12119,70.68402952,2010
Logan,21141,65.63584718,2010
Richland,22083,78.96472018,2010
Marshall,27089,79.65141335,2010
Garfield,30033,63.74654227,2010
Johnston,37101,63.3621396,2010
Wasco,41065,59.43359903,2010
Marion,45067,73.98553798,2010
Delta,48119,72.11470209,2010
McMullen,48311,53.53734763,2010
Thurston,53067,47.762658,2010
San Juan,72127,,2010
Drew,5043,63.572701,2010
Fulton,5049,55.42917463,2010
Calhoun,1015,46.82706365,2010
Cherokee,1019,51.08351121,2010
Grant,5053,58.15189456,2010
Logan,5083,53.93005465,2010
Coosa,1037,45.63318921,2010
Covington,1039,56.03532931,2010
Pickens,1107,58.31654398,2010
Escambia,1053,59.1268835,2010
Henry,1067,59.41808362,2010
Lauderdale,1077,56.72039575,2010
Randolph,1111,48.48759206,2010
Tuscaloosa,1125,50.05777143,2010
Aleutians East,2013,,2010
Ketchikan Gateway,2130,,2010
Sitka,2220,,2010
Yuma,4027,50.36747053,2010
Baxter,5005,44.7520921,2010
Boone,5009,56.59400342,2010
Gilpin,8047,43.80940169,2010
Pueblo,8101,65.80097979,2010
Rio Grande,8105,55.94219699,2010
Washington,8121,74.52468088,2010
Pasco,12101,60.09985741,2010
Sarasota,12115,56.09468026,2010
Washington,12133,59.59026208,2010
Montgomery,5097,45.24369554,2010
Scott,5127,47.47420824,2010
Stone,5137,47.36633758,2010
Yell,5149,52.78010278,2010
Glenn,6021,65.09936124,2010
Kern,6029,60.84971333,2010
Lassen,6035,50.9552325,2010
Modoc,6049,52.25564375,2010
Plumas,6063,46.28127516,2010
Siskiyou,6093,48.5448853,2010
Tehama,6103,56.53308616,2010
Adams,8001,70.4055805,2010
Bent,8011,70.01280614,2010
Broomfield,8014,44.12526385,2010
Mesa,8077,47.72430339,2010
Hartford,9003,39.68443372,2010
Bay,12005,55.34651195,2010
Flagler,12035,60.57002352,2010
Jefferson,12065,65.59625534,2010
Manatee,12081,64.35317392,2010
Monroe,12087,68.86505553,2010
Franklin,13119,56.5323957,2010
Gordon,13129,53.04546412,2010
Atkinson,13003,65.58785803,2010
Bartow,13015,47.71053783,2010
Butts,13035,49.47718989,2010
Catoosa,13047,48.11709353,2010
Cherokee,13057,40.19301887,2010
Crisp,13081,68.0150367,2010
Dawson,13085,43.04353878,2010
Dodge,13091,62.88739134,2010
Dougherty,13095,58.6554605,2010
Worth,13321,67.56457859,2010
Benewah,16009,50.53966133,2010
Echols,13101,64.32840745,2010
Floyd,13115,48.50425236,2010
Oneida,16071,59.61409351,2010
Boone,17007,72.21196685,2010
Jasper,13159,49.20684509,2010
Jones,13169,47.4078618,2010
Lanier,13173,66.46879852,2010
Lee,13177,68.04360628,2010
Polk,13233,49.82522053,2010
Randolph,13243,59.45764161,2010
Schley,13249,54.57191527,2010
Terrell,13273,67.97543405,2010
Turner,13287,69.22749739,2010
Walton,13297,52.46459211,2010
Webster,13307,60.41551051,2010
Madison,17119,61.05021475,2010
Moultrie,17139,73.26304115,2010
Peoria,17143,62.74392954,2010
Bonneville,16019,54.72574024,2010
Boundary,16021,46.14889174,2010
Clark,16033,53.38689894,2010
Latah,16057,57.40994614,2010
Minidoka,16067,67.45953411,2010
Stephenson,17177,74.3502726,2010
Vermilion,17183,72.46498867,2010
Warren,17187,74.97960294,2010
Woodford,17203,70.96983906,2010
Calhoun,17013,57.00570702,2010
Crawford,17033,69.86949681,2010
DeKalb,17037,74.78503474,2010
Fulton,17057,64.98947463,2010
Greene,17061,71.07149287,2010
Henderson,17071,70.45045893,2010
Jefferson,17081,64.83466955,2010
Jo Daviess,17085,66.09491589,2010
Knox,17095,69.94898549,2010
Lawrence,17101,71.83047093,2010
Shelby,18145,72.59347963,2010
Starke,18149,68.711478,2010
Sullivan,18153,65.58673351,2010
Pike,17149,67.73713606,2010
Richland,17159,71.26812962,2010
Floyd,19067,76.05779868,2010
Hancock,19081,78.09803062,2010
Henry,19087,70.35499581,2010
Jackson,19097,68.50187888,2010
Jefferson,19101,71.04342715,2010
Benton,18007,77.85013821,2010
Clinton,18023,74.85799345,2010
DeKalb,18033,70.39450702,2010
Dubois,18037,60.80762148,2010
Fayette,18041,65.74262194,2010
Howard,18067,69.2604972,2010
Johnson,18081,61.6729567,2010
Kosciusko,18085,68.56292263,2010
LaGrange,18087,74.77664857,2010
Lawrence,18093,54.75765956,2010
Marion,18097,30.18527026,2010
Marshall,18099,70.48165357,2010
Monroe,18105,44.91157672,2010
Morgan,18109,56.91627907,2010
Newton,18111,74.16414509,2010
Noble,18113,70.54998656,2010
Orange,18117,52.15658048,2010
Parke,18121,61.17557534,2010
Rush,18139,75.36026453,2010
Finney,20055,75.53355178,2010
Franklin,20059,70.7030025,2010
Gove,20063,74.38786978,2010
Greenwood,20073,68.43756506,2010
Hamilton,20075,73.91085227,2010
Harper,20077,74.19218045,2010
Vanderburgh,18163,53.91670247,2010
Whitley,18183,70.33928555,2010
Audubon,19009,77.63881456,2010
Black Hawk,19013,71.95735813,2010
Buchanan,19019,76.39978005,2010
Clarke,19039,70.35757149,2010
Clayton,19043,66.49191522,2010
Decatur,19053,69.30487107,2010
Emmet,19063,77.00357134,2010
Vinton,39163,46.09999414,2010
Wood,39173,70.00773469,2010
Clark,46025,72.13863568,2010
Davison,46035,76.49184072,2010
Marion,19125,66.44025556,2010
Mitchell,19131,77.01915909,2010
Monroe,19135,66.50722999,2010
O'Brien,19141,77.63620605,2010
Page,19145,75.57247959,2010
Pottawattamie,19155,73.95993253,2010
Shelby,19165,77.98655349,2010
Union,19175,73.10217743,2010
Washington,19183,74.02046593,2010
Woodbury,19193,73.67003252,2010
Butler,20015,68.84317095,2010
Cherokee,20021,71.74217391,2010
Clark,20025,72.28608986,2010
Cloud,20029,73.12647638,2010
Douglas,20045,63.77620371,2010
Gaines,48165,66.15846052,2010
Grayson,48181,60.28510789,2010
Hall,48191,58.78736785,2010
Hartley,48205,64.24252824,2010
Zavala,48507,55.35014948,2010
Daggett,49009,47.386415,2010
Iron,49021,49.35434344,2010
Tuscarawas,39157,52.16732833,2010
Lincoln,46083,76.04681284,2010
McCook,46087,77.45320657,2010
Marshall,46091,70.34411637,2010
Edmunds,46045,74.98196091,2010
Faulk,46049,77.74942369,2010
Hand,46059,76.96233635,2010
Hockley,48219,72.10981043,2010
Wasatch,49051,45.21531031,2010
Wayne,49055,49.76988977,2010
Bennington,50003,45.03287757,2010
Millard,49027,51.60158565,2010
Clarke,51043,60.92788587,2010
Adair,40001,54.31433511,2010
Beaver,40007,70.07958425,2010
Comanche,40031,63.55399351,2010
Hughes,46065,69.89919573,2010
Lake,46079,75.59636889,2010
Franklin,50011,53.01133198,2010
Rutland,50021,47.95258168,2010
Greene,51079,49.30298083,2010
Oneida,55085,61.35344635,2010
Ozaukee,55089,63.78636293,2010
Craig,40035,72.47975836,2010
Delaware,40041,54.08995225,2010
Perkins,31135,77.37097717,2010
Platte,31141,75.7245126,2010
Red Willow,31145,74.73532617,2010
Saline,31151,74.76296432,2010
Goodhue,27049,68.65113589,2010
Kanabec,27065,65.45052163,2010
Lyon,27083,76.68447285,2010
Polk,37149,46.50894658,2010
St. Lawrence,36089,54.74297249,2010
Oliver,38065,72.65921821,2010
Jackson,20085,71.23141553,2010
Jefferson,20087,66.47113677,2010
Cleburne,5023,48.03143427,2010
Cross,5037,75.65783842,2010
Androscoggin,23001,48.23248097,2010
Hardin,19083,75.92202597,2010
Howard,19089,77.02877875,2010
Warren,39165,54.34964608,2010
Wayne,39169,66.55478021,2010
Martin,27091,76.21044526,2010
Rice,27131,70.42986614,2010
Schenectady,36093,46.27679157,2010
Claiborne,22027,51.6601832,2010
Mason,26105,58.64942931,2010
Muskegon,26121,51.43328868,2010
Ontonagon,26131,48.41770068,2010
Ida,19093,78.06138365,2010
Jasper,19099,75.42484062,2010
Johnson,19103,69.63811943,2010
Sherburne,27141,65.26280597,2010
Candler,13043,68.91871906,2010
Jackson,22049,51.42401562,2010
St. James,22093,77.74116174,2010
Washington,22117,63.88889523,2010
Bollinger,29017,55.9764929,2010
Nodaway,29147,74.45849431,2010
Platte,29165,63.51920518,2010
Iberville,22047,81.33610713,2010
Marion,39101,71.52632181,2010
Medina,39103,56.09646224,2010
Box Butte,31013,74.97500431,2010
Buffalo,31019,73.76235006,2010
Seward,31159,74.76623875,2010
Buchanan,29021,65.97193678,2010
Cedar,29039,59.94156564,2010
Hettinger,38041,76.55494757,2010
McIntosh,38051,70.13120784,2010
Dawson,31047,74.16957714,2010
Douglas,31055,47.09761972,2010
Lorain,39093,56.77320662,2010
Monroe,39111,46.14216483,2010
Morgan,39115,48.56890373,2010
Queen Anne's,24035,68.31274827,2010
Thayer,31169,75.22479148,2010
Valley,31175,72.62571747,2010
Wayne,31179,77.32439228,2010
Adair,21001,55.65606967,2010
Seneca,36099,58.9346765,2010
Wayne,36117,63.7290708,2010
Johnson,20091,49.97632273,2010
Kingman,20095,72.60923054,2010
Labette,20099,72.88563914,2010
Lincoln,20105,72.8804756,2010
Essex,25009,43.59438987,2010
Barry,26015,63.09604836,2010
Benzie,26019,49.99930628,2010
Crawford,26039,50.37433953,2010
Hillsdale,26059,71.39151131,2010
Linn,19113,68.000412,2010
Boone,21015,45.46564216,2010
Meeker,27093,73.521392,2010
Olmsted,27109,68.43401524,2010
Hancock,23009,45.86878647,2010
Knox,23013,46.33359655,2010
Penobscot,23019,51.26190744,2010
St. Mary's,24037,49.78769504,2010
Worcester,24047,61.5810233,2010
Worcester,25027,45.00192762,2010
Alpena,26007,69.42503822,2010
Otsego,26137,50.97533106,2010
Ottawa,26139,58.23066673,2010
Roscommon,26143,55.03612145,2010
St. Joseph,26149,69.525008,2010
Lucas,19117,69.41842308,2010
Marshall,19127,75.76021241,2010
Montgomery,19137,76.08459645,2010
Muscatine,19139,71.90219909,2010
Palo Alto,19147,78.05761144,2010
Mercer,39107,71.46416691,2010
Pipestone,27117,77.69109885,2010
Ramsey,27123,27.7795473,2010
Butler,31023,75.2935388,2010
Clark,29045,68.4674629,2010
Clinton,29049,71.16019511,2010
Cooper,29053,68.32164344,2010
Randolph,29175,64.53708479,2010
St. Clair,29185,60.10661608,2010
